2017-04-19,1492531200,,,
R0500400,P003,911,0000,0
R0500400,P003,922,0000,0
R0500400,P003,923,0000,0
R0500400,P003,936,0000,0
R0500400,P003,948,0000,0
R0500400,P003,959,0000,0
R9702160,P001,911,0000,6.2
R9702160,P001,922,0000,0
R9702160,P001,923,0000,84
R9702160,P001,936,0000,7.7
R8400827,P001,911,0000,4.3
R8500582,P001,911,0000,3.0
R8500582,P106,911,0000,1.2
R9701341,P001,911,0000,4.3
R0503072,P001,911,0000,2.2
R0503072,P001,922,0000,0
R0503072,P001,923,0000,11
R0503072,P001,924,0000,124
R0503072,P001,936,0000,13.4
R0503072,P001,948,0000,1443793
R0503072,P001,959,0000,114
R0503072,P002,911,0000,3.8
R0503072,P002,922,0000,0
R0503072,P002,923,0000,11
R0503072,P002,924,0000,121
R0503072,P002,936,0000,13.8
R0503072,P002,948,0000,1316865
R0503072,P002,959,0000,116
R0503072,P003,911,0000,0
R0503072,P003,922,0000,0
R0503072,P003,923,0000,0
R0503072,P003,924,0000,0
R0503072,P003,936,0000,0
R0503072,P003,948,0000,0
R0503072,P003,959,0000,55
R0503072,P004,911,0000,0
R0503072,P004,922,0000,0
R0503072,P004,923,0000,0
R0503072,P004,924,0000,0
R0503072,P004,936,0000,0
R0503072,P004,948,0000,0
R0503072,P004,959,0000,57
R1407702,P001,911,0000,3.9
R1407702,P001,922,0000,7
R1407702,P001,923,0000,72
R1407702,P001,924,0000,9
R1407702,P001,926,0000,14
R1407702,P001,936,0000,8.8
R1407702,P001,948,0000,103710
R1407702,P001,959,0000,158
R1407702,P002,911,0000,2.1
R1407702,P002,922,0000,7
R1407702,P002,923,0000,65
R1407702,P002,924,0000,20
R1407702,P002,926,0000,16
R1407702,P002,936,0000,7.5
R1407702,P002,948,0000,109619
R1407702,P002,959,0000,159
D3202577,P001,911,0000,2.5
D3202577,P001,922,0000,1
D3202577,P001,923,0000,86
D3202577,P001,924,0000,14
D3202577,P001,926,0000,12
D3202577,P001,936,0000,12.2
D3202577,P001,937,0000,8.0
D3202577,P001,948,0000,62405
D3202577,P001,959,0000,130
D3202577,P002,911,0000,2.5
D3202577,P002,922,0000,0
D3202577,P002,923,0000,0
D3202577,P002,924,0000,0
D3202577,P002,926,0000,0
D3202577,P002,936,0000,0
D3202577,P002,937,0000,0
D3202577,P002,948,0000,0
D3202577,P002,959,0000,0
R9702160,P001,948,0000,98861
R9702160,P001,959,0000,140
R0500400,P003,911,0006,0
R9702160,P001,911,0006,6.2
R8400827,P001,911,0006,4.0
R8500582,P001,911,0006,2.5
R8500582,P106,911,0006,1.2
R9701341,P001,911,0006,4.4
R0503072,P001,911,0006,2.3
R0503072,P002,911,0006,3.8
R0503072,P003,911,0006,0
R0503072,P004,911,0006,0
R1407702,P001,911,0006,3.8
R1407702,P002,911,0006,2.1
D3202577,P001,911,0006,2.5
D3202577,P002,911,0006,2.5
R0500400,P003,911,0012,0
R9702160,P001,911,0012,6.2
R8400827,P001,911,0012,1.7
R8500582,P001,911,0012,2.5
R8500582,P106,911,0012,1.2
R9701341,P001,911,0012,4.5
R0503072,P001,911,0012,2.3
R0503072,P002,911,0012,3.8
R0503072,P003,911,0012,0
R0503072,P004,911,0012,0
R1407702,P001,911,0012,3.7
R1407702,P002,911,0012,2.1
D3202577,P001,911,0012,2.4
D3202577,P002,911,0012,2.4
R0500400,P003,922,0015,0
R0500400,P003,923,0015,0
R0500400,P003,936,0015,0
R9702160,P001,922,0015,0
R9702160,P001,923,0015,87
R9702160,P001,936,0015,7.8
R0503072,P001,922,0015,0
R0503072,P001,923,0015,11
R0503072,P001,924,0015,7
R0503072,P001,936,0015,13.2
R0503072,P002,922,0015,0
R0503072,P002,923,0015,11
R0503072,P002,924,0015,7
R0503072,P002,936,0015,13.6
R0503072,P003,922,0015,0
R0503072,P003,923,0015,0
R0503072,P003,924,0015,0
R0503072,P003,936,0015,0
R0503072,P004,922,0015,0
R0503072,P004,923,0015,0
R0503072,P004,924,0015,0
R0503072,P004,936,0015,0
R1407702,P001,922,0015,6
R1407702,P001,923,0015,70
R1407702,P001,924,0015,6
R1407702,P001,926,0015,11
R1407702,P001,936,0015,9.0
R1407702,P002,922,0015,5
R1407702,P002,923,0015,61
R1407702,P002,924,0015,11
R1407702,P002,926,0015,10
R1407702,P002,936,0015,7.8
D3202577,P001,922,0015,2
D3202577,P001,923,0015,89
D3202577,P001,924,0015,17
D3202577,P001,926,0015,13
D3202577,P001,936,0015,12.1
D3202577,P001,937,0015,8.1
D3202577,P002,922,0015,0
D3202577,P002,923,0015,0
D3202577,P002,924,0015,0
D3202577,P002,926,0015,0
D3202577,P002,936,0015,0
D3202577,P002,937,0015,0
R0500400,P003,911,0018,0
R9702160,P001,911,0018,6.2
R8400827,P001,911,0018,2.1
R8500582,P001,911,0018,2.8
R8500582,P106,911,0018,1.2
R9701341,P001,911,0018,4.3
R0503072,P001,911,0018,2.4
R0503072,P002,911,0018,3.8
R0503072,P003,911,0018,0
R0503072,P004,911,0018,0
R1407702,P001,911,0018,3.9
R1407702,P002,911,0018,2.1
D3202577,P001,911,0018,2.5
D3202577,P002,911,0018,2.5
R0500400,P003,911,0024,0
R9702160,P001,911,0024,6.3
R8400827,P001,911,0024,2.2
R8500582,P001,911,0024,3.6
R8500582,P106,911,0024,1.2
R9701341,P001,911,0024,4.1
R0503072,P001,911,0024,2.5
R0503072,P002,911,0024,3.8
R0503072,P003,911,0024,0
R0503072,P004,911,0024,0
R1407702,P001,911,0024,4.2
R1407702,P002,911,0024,2.2
D3202577,P001,911,0024,2.4
D3202577,P002,911,0024,2.4
R0500400,P003,911,0030,0
R0500400,P003,922,0030,0
R0500400,P003,923,0030,0
R0500400,P003,936,0030,0
R9702160,P001,911,0030,6.3
R9702160,P001,922,0030,0
R9702160,P001,923,0030,84
R9702160,P001,936,0030,7.6
R8400827,P001,911,0030,3.0
R8500582,P001,911,0030,4.6
R8500582,P106,911,0030,1.2
R9701341,P001,911,0030,4.1
R0503072,P001,911,0030,2.5
R0503072,P001,922,0030,0
R0503072,P001,923,0030,13
R0503072,P001,924,0030,7
R0503072,P001,936,0030,13.2
R0503072,P002,911,0030,3.8
R0503072,P002,922,0030,0
R0503072,P002,923,0030,12
R0503072,P002,924,0030,8
R0503072,P002,936,0030,13.7
R0503072,P003,911,0030,0
R0503072,P003,922,0030,0
R0503072,P003,923,0030,0
R0503072,P003,924,0030,0
R0503072,P003,936,0030,0
R0503072,P004,911,0030,0
R0503072,P004,922,0030,0
R0503072,P004,923,0030,0
R0503072,P004,924,0030,0
