2015-11-17,1447689600,,,
B2402442,P001,922,0000,3
B2402442,P001,923,0000,103
B2402442,P001,924,0000,10
B2402442,P001,926,0000,13
B2402442,P001,936,0000,13.4
B2402442,P001,937,0000,5.8
B2402442,P001,948,0000,50284
B2402442,P001,959,0000,208
B2402442,P001,911,0000,1.4
B2402442,P001,922,0000,3
B2402442,P001,923,0000,92
B2402442,P001,924,0000,12
B2402442,P001,926,0000,18
B2402442,P001,936,0000,12.8
B2402442,P001,937,0000,6.2
B2402442,P002,922,0000,6
B2402442,P002,923,0000,115
B2402442,P002,924,0000,3
B2402442,P002,926,0000,17
B2402442,P002,936,0000,11.9
B2402442,P002,937,0000,8.7
B2402442,P002,948,0000,64738
B2402442,P002,959,0000,157
B2402442,P002,911,0000,1
B2402442,P002,922,0000,6
B2402442,P002,923,0000,116
B2402442,P002,924,0000,2
B2402442,P002,926,0000,18
B2402442,P002,936,0000,11.4
B2402442,P002,937,0000,9.1
B2402442,P003,922,0000,0
B2402442,P003,923,0000,0
B2402442,P003,924,0000,0
B2402442,P003,926,0000,0
B2402442,P003,936,0000,0
B2402442,P003,937,0000,0
B2402442,P003,948,0000,8042
B2402442,P003,959,0000,0
B2402442,P003,911,0000,0
B2402442,P003,922,0000,0
B2402442,P003,923,0000,0
B2402442,P003,924,0000,0
B2402442,P003,926,0000,0
B2402442,P003,936,0000,0
B2402442,P003,937,0000,0
L0056153,P001,923,0000,81
L0056153,P001,924,0000,30
L0056153,P001,926,0000,12
L0056153,P001,936,0000,10
L0056153,P001,948,0000,96260
L0056153,P001,911,0000,1.9
L0056153,P001,923,0000,73
L0056153,P001,924,0000,34
L0056153,P001,926,0000,8
L0056153,P001,936,0000,9.8
L0056153,P002,923,0000,87
L0056153,P002,924,0000,35
L0056153,P002,926,0000,21
L0056153,P002,936,0000,11.4
L0056153,P002,948,0000,88085
L0056153,P002,911,0000,0.5
L0056153,P002,923,0000,93
L0056153,P002,924,0000,47
L0056153,P002,926,0000,24
L0056153,P002,936,0000,11.5
L0200473,P011,922,0000,27
L0200473,P011,923,0000,44
L0200473,P011,936,0000,4.5
L0200473,P011,948,0000,1838183
L0200473,P011,959,0000,103
L0200473,P011,911,0000,9.3
L0200473,P011,922,0000,27
L0200473,P011,923,0000,44
L0200473,P011,936,0000,4.4
L0200473,P021,922,0000,34
L0200473,P021,923,0000,44
L0200473,P021,936,0000,5.2
L0200473,P021,948,0000,1806172
L0200473,P021,959,0000,103
L0200473,P021,911,0000,5.7
L0200473,P021,922,0000,33
L0200473,P021,923,0000,43
L0200473,P021,936,0000,5.1
L0200473,P101,922,0000,26
L0200473,P101,923,0000,78
L0200473,P101,936,0000,4.9
L0200473,P101,948,0000,1843877
L0200473,P101,959,0000,108
