2017-01-24,1485187200,,,
R8400827,P001,911,0000,3.5
R8500582,P001,911,0000,3.0
R8500582,P106,911,0000,1.4
R0503072,P001,911,0000,0
R0503072,P002,911,0000,0
R0503072,P003,911,0000,0
R0503072,P004,911,0000,0
R1407702,P001,911,0000,2.4
R1407702,P002,911,0000,2.3
D3202577,P001,911,0000,2.2
D3202577,P002,911,0000,1.5
R0500400,P003,911,0000,0
R0500400,P003,922,0000,0
R0500400,P003,923,0000,0
R0500400,P003,936,0000,0
R0500400,P003,948,0000,0
R0500400,P003,959,0000,0
R9702160,P001,911,0000,6.2
R9702160,P001,922,0000,29
R9702160,P001,923,0000,87
R9702160,P001,936,0000,7.6
R9701341,P001,911,0000,3.8
R0503072,P001,922,0000,0
R0503072,P001,923,0000,0
R0503072,P001,924,0000,0
R0503072,P001,936,0000,0
R0503072,P001,948,0000,0
R0503072,P001,959,0000,33
R0503072,P002,922,0000,0
R0503072,P002,923,0000,0
R0503072,P002,924,0000,0
R0503072,P002,936,0000,0
R0503072,P002,948,0000,0
R0503072,P002,959,0000,34
R0503072,P003,922,0000,0
R0503072,P003,923,0000,0
R0503072,P003,924,0000,0
R0503072,P003,936,0000,0
R0503072,P003,948,0000,0
R0503072,P003,959,0000,26
R0503072,P004,922,0000,0
R0503072,P004,923,0000,0
R0503072,P004,924,0000,0
R0503072,P004,936,0000,0
R0503072,P004,948,0000,0
R0503072,P004,959,0000,23
R1407702,P001,922,0000,9
R1407702,P001,923,0000,74
R1407702,P001,924,0000,1
R1407702,P001,926,0000,12
R1407702,P001,936,0000,8.5
R1407702,P001,948,0000,100222
R1407702,P001,959,0000,163
R1407702,P002,922,0000,4
R1407702,P002,923,0000,91
R1407702,P002,924,0000,5
R1407702,P002,926,0000,12
R1407702,P002,936,0000,7.3
R1407702,P002,948,0000,114750
R1407702,P002,959,0000,155
D3202577,P001,922,0000,2
D3202577,P001,923,0000,83
D3202577,P001,924,0000,18
D3202577,P001,926,0000,13
D3202577,P001,936,0000,10.9
D3202577,P001,937,0000,7.8
D3202577,P001,948,0000,69814
D3202577,P001,959,0000,127
D3202577,P002,922,0000,1
D3202577,P002,923,0000,85
D3202577,P002,924,0000,4
D3202577,P002,926,0000,13
D3202577,P002,936,0000,11.3
D3202577,P002,937,0000,8.8
D3202577,P002,948,0000,70193
D3202577,P002,959,0000,128
R9702160,P001,948,0000,98698
R9702160,P001,959,0000,139
R0500400,P003,911,0006,0
R8400827,P001,911,0006,5.0
R0503072,P001,911,0006,0
R0503072,P002,911,0006,0
R0503072,P003,911,0006,0
R0503072,P004,911,0006,0
R1407702,P001,911,0006,2.4
R1407702,P002,911,0006,2.3
D3202577,P001,911,0006,2.2
D3202577,P002,911,0006,1.5
R9702160,P001,911,0006,6.2
R8500582,P001,911,0006,3.1
R8500582,P106,911,0006,1.4
R9701341,P001,911,0006,3.8
R0500400,P003,911,0012,0
R9702160,P001,911,0012,6.2
R8400827,P001,911,0012,3.1
R8500582,P001,911,0012,3.2
R8500582,P106,911,0012,1.5
R9701341,P001,911,0012,3.8
R0503072,P001,911,0012,0
R0503072,P002,911,0012,0
R0503072,P003,911,0012,0
R0503072,P004,911,0012,0
R1407702,P001,911,0012,2.3
R1407702,P002,911,0012,2.3
D3202577,P001,911,0012,2.2
D3202577,P002,911,0012,1.6
R0500400,P003,922,0015,0
R0500400,P003,923,0015,0
R0500400,P003,936,0015,0
R9702160,P001,922,0015,24
R9702160,P001,923,0015,85
R9702160,P001,936,0015,7.5
R0503072,P001,922,0015,0
R0503072,P001,923,0015,0
R0503072,P001,924,0015,0
R0503072,P001,936,0015,0
R0503072,P002,922,0015,0
R0503072,P002,923,0015,0
R0503072,P002,924,0015,0
R0503072,P002,936,0015,0
R0503072,P003,922,0015,0
R0503072,P003,923,0015,0
R0503072,P003,924,0015,0
R0503072,P003,936,0015,0
R0503072,P004,922,0015,0
R0503072,P004,923,0015,0
R0503072,P004,924,0015,0
R0503072,P004,936,0015,0
R1407702,P001,922,0015,12
R1407702,P001,923,0015,69
R1407702,P001,924,0015,1
R1407702,P001,926,0015,11
R1407702,P001,936,0015,8.2
R1407702,P002,922,0015,3
R1407702,P002,923,0015,90
R1407702,P002,924,0015,4
R1407702,P002,926,0015,12
R1407702,P002,936,0015,6.9
D3202577,P001,922,0015,1
D3202577,P001,923,0015,85
D3202577,P001,924,0015,13
D3202577,P001,926,0015,14
D3202577,P001,936,0015,11.1
D3202577,P001,937,0015,7.7
D3202577,P002,922,0015,0
D3202577,P002,923,0015,84
D3202577,P002,924,0015,1
D3202577,P002,926,0015,12
D3202577,P002,936,0015,11.7
D3202577,P002,937,0015,8.7
R0500400,P003,911,0018,0
R9702160,P001,911,0018,6.2
R8400827,P001,911,0018,2.7
R8500582,P001,911,0018,3.9
R8500582,P106,911,0018,1.5
R9701341,P001,911,0018,3.8
R0503072,P001,911,0018,0
R0503072,P002,911,0018,0
R0503072,P003,911,0018,0
R0503072,P004,911,0018,0
R1407702,P001,911,0018,2.4
R1407702,P002,911,0018,2.3
D3202577,P001,911,0018,2.2
D3202577,P002,911,0018,1.5
R0500400,P003,911,0024,0
R9702160,P001,911,0024,6.2
R8400827,P001,911,0024,3.3
R8500582,P001,911,0024,4.3
R8500582,P106,911,0024,1.5
R9701341,P001,911,0024,3.8
R0503072,P001,911,0024,0
R0503072,P002,911,0024,0
R0503072,P003,911,0024,0
R0503072,P004,911,0024,0
R1407702,P001,911,0024,2.4
R1407702,P002,911,0024,2.3
D3202577,P001,911,0024,2.2
D3202577,P002,911,0024,1.5
R0500400,P003,911,0030,0
R0500400,P003,922,0030,0
R0500400,P003,923,0030,0
R0500400,P003,936,0030,0
R9702160,P001,911,0030,6.3
R9702160,P001,922,0030,26
R9702160,P001,923,0030,90
R9702160,P001,936,0030,7.7
R8400827,P001,911,0030,3.1
R8500582,P001,911,0030,4.2
R8500582,P106,911,0030,1.5
R9701341,P001,911,0030,3.8
R0503072,P001,911,0030,0
R0503072,P001,922,0030,0
R0503072,P001,923,0030,0
R0503072,P001,924,0030,0
R0503072,P001,936,0030,0
R0503072,P002,911,0030,0
R0503072,P002,922,0030,0
R0503072,P002,923,0030,0
R0503072,P002,924,0030,0
R0503072,P002,936,0030,0
R0503072,P003,911,0030,0
R0503072,P003,922,0030,0
R0503072,P003,923,0030,0
R0503072,P003,924,0030,0
R0503072,P003,936,0030,0
R0503072,P004,911,0030,0
R0503072,P004,922,0030,0
R0503072,P004,923,0030,0
R0503072,P004,924,0030,0
R0503072,P004,936,0030,0
R1407702,P001,911,0030,2.4
R1407702,P001,922,0030,9
R1407702,P001,923,0030,74
R1407702,P001,924,0030,1
R1407702,P001,926,0030,11
R1407702,P001,936,0030,8.8
R1407702,P002,911,0030,2.3
R1407702,P002,922,0030,4
R1407702,P002,923,0030,90
R1407702,P002,924,0030,5
R1407702,P002,926,0030,13
R1407702,P002,936,0030,7.1
D3202577,P001,911,0030,2.2
D3202577,P001,922,0030,3
D3202577,P001,923,0030,77
D3202577,P001,924,0030,36
D3202577,P001,926,0030,12
D3202577,P001,936,0030,10.5
D3202577,P001,937,0030,7.8
D3202577,P002,911,0030,1.6
D3202577,P002,922,0030,1
D3202577,P002,923,0030,83
D3202577,P002,924,0030,15
D3202577,P002,926,0030,10
D3202577,P002,936,0030,11.1
D3202577,P002,937,0030,8.9
R0500400,P003,911,0036,0
R9702160,P001,911,0036,6.2
R8400827,P001,911,0036,3.2
R8500582,P001,911,0036,4.6
R8500582,P106,911,0036,1.5
R9701341,P001,911,0036,3.8
R0503072,P001,911,0036,0
R0503072,P002,911,0036,0
R0503072,P003,911,0036,0
R0503072,P004,911,0036,0
R1407702,P001,911,0036,2.4
R1407702,P002,911,0036,2.3
D3202577,P001,911,0036,2.1
D3202577,P002,911,0036,1.6
R0500400,P003,911,0042,0
R9702160,P001,911,0042,6.2
R8400827,P001,911,0042,4.0
R8500582,P001,911,0042,4.1
R8500582,P106,911,0042,1.5
R9701341,P001,911,0042,3.7
R0503072,P001,911,0042,0
R0503072,P002,911,0042,0
R0503072,P003,911,0042,0
R0503072,P004,911,0042,0
R1407702,P001,911,0042,2.4
R1407702,P002,911,0042,2.3
D3202577,P001,911,0042,2.2
D3202577,P002,911,0042,1.5
R0500400,P003,922,0045,0
R0500400,P003,923,0045,0
R0500400,P003,936,0045,0
R0503072,P001,922,0045,0
R0503072,P001,923,0045,0
R0503072,P001,924,0045,0
R0503072,P001,936,0045,0
R0503072,P002,922,0045,0
R0503072,P002,923,0045,0
R0503072,P002,924,0045,0
R0503072,P002,936,0045,0
R0503072,P003,922,0045,0
R0503072,P003,923,0045,0
R0503072,P003,924,0045,0
R0503072,P003,936,0045,0
R0503072,P004,922,0045,0
R0503072,P004,923,0045,0
R0503072,P004,924,0045,0
R0503072,P004,936,0045,0
R1407702,P001,922,0045,5
R1407702,P001,923,0045,75
R1407702,P001,924,0045,1
R1407702,P001,926,0045,10
R1407702,P001,936,0045,8.3
R1407702,P002,922,0045,5
R1407702,P002,923,0045,78
R1407702,P002,924,0045,4
R1407702,P002,926,0045,12
R1407702,P002,936,0045,7.3
D3202577,P001,922,0045,1
D3202577,P001,923,0045,83
D3202577,P001,924,0045,14
D3202577,P001,926,0045,13
D3202577,P001,936,0045,11.1
D3202577,P001,937,0045,7.9
D3202577,P002,922,0045,2
D3202577,P002,923,0045,88
D3202577,P002,924,0045,0
D3202577,P002,926,0045,16
D3202577,P002,936,0045,11.7
D3202577,P002,937,0045,8.8
R9702160,P001,922,0045,28
R9702160,P001,923,0045,76
R9702160,P001,936,0045,6.9
R0500400,P003,911,0048,0
R8400827,P001,911,0048,4.4
R8500582,P001,911,0048,3.2
R8500582,P106,911,0048,1.5
R9701341,P001,911,0048,3.7
R0503072,P001,911,0048,0
R0503072,P002,911,0048,0
R0503072,P003,911,0048,0
R0503072,P004,911,0048,0
R1407702,P001,911,0048,2.3
R1407702,P002,911,0048,2.3
D3202577,P001,911,0048,2.2
D3202577,P002,911,0048,1.6
R9702160,P001,911,0048,6.2
R0500400,P003,911,0054,0
R8400827,P001,911,0054,5.2
R8500582,P001,911,0054,2.9
R8500582,P106,911,0054,1.5
R9701341,P001,911,0054,3.6
R0503072,P001,911,0054,0
R0503072,P002,911,0054,0
R0503072,P003,911,0054,0
R0503072,P004,911,0054,0
R1407702,P001,911,0054,2.3
R1407702,P002,911,0054,2.3
D3202577,P001,911,0054,2.2
D3202577,P002,911,0054,1.5
R9702160,P001,911,0054,6.2
R8400827,P001,911,0100,4.8
R8500582,P001,911,0100,3.2
R8500582,P106,911,0100,1.5
R0503072,P001,911,0100,0
R0503072,P002,911,0100,0
R0503072,P003,911,0100,0
R0503072,P004,911,0100,0
R1407702,P001,911,0100,2.3
R1407702,P002,911,0100,2.3
D3202577,P001,911,0100,2.2
D3202577,P002,911,0100,1.6
R0500400,P003,911,0100,0
R0500400,P003,922,0100,0
R0500400,P003,923,0100,0
R0500400,P003,936,0100,0
R0500400,P003,948,0100,0
R0500400,P003,959,0100,0
R9702160,P001,911,0100,6.2
R9702160,P001,922,0100,46
R9702160,P001,923,0100,74
R9702160,P001,936,0100,6.8
R9701341,P001,911,0100,3.7
R0503072,P001,922,0100,0
R0503072,P001,923,0100,0
R0503072,P001,924,0100,0
R0503072,P001,936,0100,0
R0503072,P001,948,0100,0
R0503072,P001,959,0100,26
R0503072,P002,922,0100,0
R0503072,P002,923,0100,0
R0503072,P002,924,0100,0
R0503072,P002,936,0100,0
R0503072,P002,948,0100,0
R0503072,P002,959,0100,24
R0503072,P003,922,0100,0
R0503072,P003,923,0100,0
R0503072,P003,924,0100,0
R0503072,P003,936,0100,0
R0503072,P003,948,0100,0
R0503072,P003,959,0100,26
R0503072,P004,922,0100,0
R0503072,P004,923,0100,0
R0503072,P004,924,0100,0
R0503072,P004,936,0100,0
R0503072,P004,948,0100,0
R0503072,P004,959,0100,22
R1407702,P001,922,0100,6
R1407702,P001,923,0100,78
R1407702,P001,924,0100,1
R1407702,P001,926,0100,11
R1407702,P001,936,0100,8.5
R1407702,P001,948,0100,104901
R1407702,P001,959,0100,162
R1407702,P002,922,0100,5
R1407702,P002,923,0100,84
R1407702,P002,924,0100,19
R1407702,P002,926,0100,14
R1407702,P002,936,0100,7.3
R1407702,P002,948,0100,116157
R1407702,P002,959,0100,155
D3202577,P001,922,0100,1
D3202577,P001,923,0100,80
D3202577,P001,924,0100,12
D3202577,P001,926,0100,14
D3202577,P001,936,0100,11.3
D3202577,P001,937,0100,7.9
D3202577,P001,948,0100,68483
D3202577,P001,959,0100,126
D3202577,P002,922,0100,1
D3202577,P002,923,0100,91
D3202577,P002,924,0100,2
D3202577,P002,926,0100,13
D3202577,P002,936,0100,11.6
D3202577,P002,937,0100,8.8
D3202577,P002,948,0100,68162
D3202577,P002,959,0100,127
R9702160,P001,948,0100,101653
R9702160,P001,959,0100,138
R8400827,P001,911,0106,3.4
R1407702,P001,911,0106,2.3
R1407702,P002,911,0106,2.3
D3202577,P001,911,0106,2.2
D3202577,P002,911,0106,1.6
R0500400,P003,911,0106,0
R9702160,P001,911,0106,6.2
R8500582,P001,911,0106,3.3
R8500582,P106,911,0106,1.5
R9701341,P001,911,0106,3.6
R0503072,P001,911,0106,0
R0503072,P002,911,0106,0
R0503072,P003,911,0106,0
R0503072,P004,911,0106,0
R0500400,P003,911,0112,0
R9702160,P001,911,0112,6.2
R8400827,P001,911,0112,3.7
R8500582,P001,911,0112,3.9
R8500582,P106,911,0112,1.5
R9701341,P001,911,0112,3.6
R0503072,P001,911,0112,0
R0503072,P002,911,0112,0
R0503072,P003,911,0112,0
R0503072,P004,911,0112,0
R1407702,P001,911,0112,2.3
R1407702,P002,911,0112,2.3
D3202577,P001,911,0112,2.2
D3202577,P002,911,0112,1.6
R0500400,P003,922,0115,0
R0500400,P003,923,0115,0
R0500400,P003,936,0115,0
R9702160,P001,922,0115,44
R9702160,P001,923,0115,78
R9702160,P001,936,0115,7.1
R0503072,P001,922,0115,0
R0503072,P001,923,0115,0
R0503072,P001,924,0115,0
R0503072,P001,936,0115,0
R0503072,P002,922,0115,0
R0503072,P002,923,0115,0
R0503072,P002,924,0115,0
R0503072,P002,936,0115,0
R0503072,P003,922,0115,0
R0503072,P003,923,0115,0
R0503072,P003,924,0115,0
R0503072,P003,936,0115,0
R0503072,P004,922,0115,0
R0503072,P004,923,0115,0
R0503072,P004,924,0115,0
R0503072,P004,936,0115,0
R1407702,P001,922,0115,4
R1407702,P001,923,0115,79
R1407702,P001,924,0115,1
R1407702,P001,926,0115,5
R1407702,P001,936,0115,8.2
R1407702,P002,922,0115,5
R1407702,P002,923,0115,92
R1407702,P002,924,0115,10
R1407702,P002,926,0115,15
R1407702,P002,936,0115,7.2
D3202577,P001,922,0115,0
D3202577,P001,923,0115,76
D3202577,P001,924,0115,9
D3202577,P001,926,0115,11
D3202577,P001,936,0115,11.3
D3202577,P001,937,0115,7.8
D3202577,P002,922,0115,1
D3202577,P002,923,0115,89
D3202577,P002,924,0115,0
D3202577,P002,926,0115,14
D3202577,P002,936,0115,11.5
D3202577,P002,937,0115,8.6
R0500400,P003,911,0118,0
R9702160,P001,911,0118,6.2
R8400827,P001,911,0118,3.8
R8500582,P001,911,0118,3.4
R8500582,P106,911,0118,1.5
R9701341,P001,911,0118,3.7
R0503072,P001,911,0118,0
R0503072,P002,911,0118,0
R0503072,P003,911,0118,0
R0503072,P004,911,0118,0
R1407702,P001,911,0118,2.3
R1407702,P002,911,0118,2.3
D3202577,P001,911,0118,2.2
D3202577,P002,911,0118,1.5
R0500400,P003,911,0124,0
R9702160,P001,911,0124,6.3
R8400827,P001,911,0124,6.8
R8500582,P001,911,0124,4.2
R8500582,P106,911,0124,1.5
R9701341,P001,911,0124,3.6
R0503072,P001,911,0124,0
R0503072,P002,911,0124,0
R0503072,P003,911,0124,0
R0503072,P004,911,0124,0
R1407702,P001,911,0124,2.3
R1407702,P002,911,0124,2.3
D3202577,P001,911,0124,2.2
D3202577,P002,911,0124,1.5
R0500400,P003,911,0130,0
R0500400,P003,922,0130,0
R0500400,P003,923,0130,0
R0500400,P003,936,0130,0
R9702160,P001,911,0130,6.2
R9702160,P001,922,0130,33
R9702160,P001,923,0130,76
R9702160,P001,936,0130,6.9
R8400827,P001,911,0130,5.2
R8500582,P001,911,0130,4.7
R8500582,P106,911,0130,1.5
R9701341,P001,911,0130,3.8
R0503072,P001,911,0130,0
R0503072,P001,922,0130,0
R0503072,P001,923,0130,0
R0503072,P001,924,0130,0
R0503072,P001,936,0130,0
R0503072,P002,911,0130,0
R0503072,P002,922,0130,0
R0503072,P002,923,0130,0
R0503072,P002,924,0130,0
R0503072,P002,936,0130,0
R0503072,P003,911,0130,0
R0503072,P003,922,0130,0
R0503072,P003,923,0130,0
R0503072,P003,924,0130,0
R0503072,P003,936,0130,0
R0503072,P004,911,0130,0
R0503072,P004,922,0130,0
R0503072,P004,923,0130,0
R0503072,P004,924,0130,0
R0503072,P004,936,0130,0
R1407702,P001,911,0130,2.4
R1407702,P001,922,0130,10
R1407702,P001,923,0130,72
R1407702,P001,924,0130,1
R1407702,P001,926,0130,18
R1407702,P001,936,0130,8.4
R1407702,P002,911,0130,2.3
R1407702,P002,922,0130,6
R1407702,P002,923,0130,76
R1407702,P002,924,0130,40
R1407702,P002,926,0130,12
R1407702,P002,936,0130,6.5
D3202577,P001,911,0130,2.2
D3202577,P001,922,0130,1
D3202577,P001,923,0130,84
D3202577,P001,924,0130,7
D3202577,P001,926,0130,16
D3202577,P001,936,0130,11.4
D3202577,P001,937,0130,7.9
D3202577,P002,911,0130,1.5
D3202577,P002,922,0130,1
D3202577,P002,923,0130,90
D3202577,P002,924,0130,5
D3202577,P002,926,0130,14
D3202577,P002,936,0130,11.8
D3202577,P002,937,0130,8.7
R0500400,P003,911,0136,0
R9702160,P001,911,0136,6.2
R8400827,P001,911,0136,4.8
R8500582,P001,911,0136,4.9
R8500582,P106,911,0136,1.5
R9701341,P001,911,0136,3.8
R0503072,P001,911,0136,0
R0503072,P002,911,0136,0
R0503072,P003,911,0136,0
R0503072,P004,911,0136,0
R1407702,P001,911,0136,2.3
R1407702,P002,911,0136,2.3
D3202577,P001,911,0136,2.2
D3202577,P002,911,0136,1.5
R0500400,P003,911,0142,0
R9702160,P001,911,0142,6.2
R8400827,P001,911,0142,4.4
R8500582,P001,911,0142,4.3
R8500582,P106,911,0142,1.5
R9701341,P001,911,0142,3.8
R0503072,P001,911,0142,0
R0503072,P002,911,0142,0
R0503072,P003,911,0142,0
R0503072,P004,911,0142,0
R1407702,P001,911,0142,2.3
R1407702,P002,911,0142,2.3
D3202577,P001,911,0142,2.2
D3202577,P002,911,0142,1.5
R0500400,P003,922,0145,0
R0500400,P003,923,0145,0
R0500400,P003,936,0145,0
R0503072,P001,922,0145,0
R0503072,P001,923,0145,0
R0503072,P001,924,0145,0
R0503072,P001,936,0145,0
R0503072,P002,922,0145,0
R0503072,P002,923,0145,0
R0503072,P002,924,0145,0
R0503072,P002,936,0145,0
R0503072,P003,922,0145,0
R0503072,P003,923,0145,0
R0503072,P003,924,0145,0
R0503072,P003,936,0145,0
R0503072,P004,922,0145,0
R0503072,P004,923,0145,0
R0503072,P004,924,0145,0
R0503072,P004,936,0145,0
R1407702,P001,922,0145,3
R1407702,P001,923,0145,77
R1407702,P001,924,0145,1
R1407702,P001,926,0145,7
R1407702,P001,936,0145,8.8
R1407702,P002,922,0145,4
R1407702,P002,923,0145,91
R1407702,P002,924,0145,4
R1407702,P002,926,0145,15
R1407702,P002,936,0145,8.1
D3202577,P001,922,0145,1
D3202577,P001,923,0145,80
D3202577,P001,924,0145,20
D3202577,P001,926,0145,14
D3202577,P001,936,0145,10.9
D3202577,P001,937,0145,7.8
D3202577,P002,922,0145,0
D3202577,P002,923,0145,97
D3202577,P002,924,0145,1
D3202577,P002,926,0145,14
D3202577,P002,936,0145,11.5
D3202577,P002,937,0145,8.8
R9702160,P001,922,0145,34
R9702160,P001,923,0145,70
R9702160,P001,936,0145,6.6
R0500400,P003,911,0148,0
R8400827,P001,911,0148,5.1
R8500582,P001,911,0148,3.3
R8500582,P106,911,0148,1.5
R9701341,P001,911,0148,3.7
R0503072,P001,911,0148,0
R0503072,P002,911,0148,0
R0503072,P003,911,0148,0
R0503072,P004,911,0148,0
R1407702,P001,911,0148,2.3
R1407702,P002,911,0148,2.3
D3202577,P001,911,0148,2.2
D3202577,P002,911,0148,1.5
R9702160,P001,911,0148,6.2
R0500400,P003,911,0154,0
R8400827,P001,911,0154,4.6
R8500582,P001,911,0154,2.9
R8500582,P106,911,0154,1.5
R9701341,P001,911,0154,3.7
R0503072,P001,911,0154,0
R0503072,P002,911,0154,0
R0503072,P003,911,0154,0
R0503072,P004,911,0154,0
R1407702,P001,911,0154,2.3
R1407702,P002,911,0154,2.3
D3202577,P001,911,0154,2.2
D3202577,P002,911,0154,1.5
R9702160,P001,911,0154,6.3
R8400827,P001,911,0200,3.1
R8500582,P001,911,0200,3.0
R8500582,P106,911,0200,1.5
R0503072,P001,911,0200,0
R0503072,P002,911,0200,0
R0503072,P003,911,0200,0
R0503072,P004,911,0200,0
R1407702,P001,911,0200,2.3
R1407702,P002,911,0200,2.3
D3202577,P001,911,0200,2.2
D3202577,P002,911,0200,1.5
R0500400,P003,911,0200,0
R0500400,P003,922,0200,0
R0500400,P003,923,0200,0
R0500400,P003,936,0200,0
R0500400,P003,948,0200,0
R0500400,P003,959,0200,0
R9702160,P001,911,0200,6.4
R9702160,P001,922,0200,37
R9702160,P001,923,0200,71
R9702160,P001,936,0200,6.8
R9701341,P001,911,0200,3.7
R0503072,P001,922,0200,0
R0503072,P001,923,0200,0
R0503072,P001,924,0200,0
R0503072,P001,936,0200,0
R0503072,P001,948,0200,0
R0503072,P001,959,0200,25
R0503072,P002,922,0200,0
R0503072,P002,923,0200,0
R0503072,P002,924,0200,0
R0503072,P002,936,0200,0
R0503072,P002,948,0200,0
R0503072,P002,959,0200,23
R0503072,P003,922,0200,0
R0503072,P003,923,0200,0
R0503072,P003,924,0200,0
R0503072,P003,936,0200,0
R0503072,P003,948,0200,0
R0503072,P003,959,0200,25
R0503072,P004,922,0200,0
R0503072,P004,923,0200,0
R0503072,P004,924,0200,0
R0503072,P004,936,0200,0
R0503072,P004,948,0200,0
R0503072,P004,959,0200,22
R1407702,P001,922,0200,7
R1407702,P001,923,0200,70
R1407702,P001,924,0200,1
R1407702,P001,926,0200,14
R1407702,P001,936,0200,8.7
R1407702,P001,948,0200,102593
R1407702,P001,959,0200,163
R1407702,P002,922,0200,4
R1407702,P002,923,0200,76
R1407702,P002,924,0200,22
R1407702,P002,926,0200,13
R1407702,P002,936,0200,7.6
R1407702,P002,948,0200,114560
R1407702,P002,959,0200,155
D3202577,P001,922,0200,2
D3202577,P001,923,0200,83
D3202577,P001,924,0200,5
D3202577,P001,926,0200,14
D3202577,P001,936,0200,11.3
D3202577,P001,937,0200,8.0
D3202577,P001,948,0200,66945
D3202577,P001,959,0200,126
D3202577,P002,922,0200,1
D3202577,P002,923,0200,90
D3202577,P002,924,0200,1
D3202577,P002,926,0200,14
D3202577,P002,936,0200,11.4
D3202577,P002,937,0200,8.7
D3202577,P002,948,0200,70056
D3202577,P002,959,0200,129
R9702160,P001,948,0200,101170
R9702160,P001,959,0200,138
R0500400,P003,911,0206,0
R8400827,P001,911,0206,3.5
R1407702,P001,911,0206,2.3
R1407702,P002,911,0206,2.3
D3202577,P001,911,0206,2.2
D3202577,P002,911,0206,1.5
R9702160,P001,911,0206,6.4
R8500582,P001,911,0206,3.1
R8500582,P106,911,0206,1.5
R9701341,P001,911,0206,3.7
R0503072,P001,911,0206,0
R0503072,P002,911,0206,0
R0503072,P003,911,0206,0
R0503072,P004,911,0206,0
R0500400,P003,911,0212,0
R9702160,P001,911,0212,6.4
R8400827,P001,911,0212,3.1
R8500582,P001,911,0212,3.8
R8500582,P106,911,0212,1.5
R9701341,P001,911,0212,3.8
R0503072,P001,911,0212,0
R0503072,P002,911,0212,0
R0503072,P003,911,0212,0
R0503072,P004,911,0212,0
R1407702,P001,911,0212,2.3
R1407702,P002,911,0212,2.2
D3202577,P001,911,0212,2.2
D3202577,P002,911,0212,1.7
R0500400,P003,922,0215,0
R0500400,P003,923,0215,0
R0500400,P003,936,0215,0
R9702160,P001,922,0215,35
R9702160,P001,923,0215,75
R9702160,P001,936,0215,7.0
R0503072,P001,922,0215,0
R0503072,P001,923,0215,0
R0503072,P001,924,0215,0
R0503072,P001,936,0215,0
R0503072,P002,922,0215,0
R0503072,P002,923,0215,0
R0503072,P002,924,0215,0
R0503072,P002,936,0215,0
R0503072,P003,922,0215,0
R0503072,P003,923,0215,0
R0503072,P003,924,0215,0
R0503072,P003,936,0215,0
R0503072,P004,922,0215,0
R0503072,P004,923,0215,0
R0503072,P004,924,0215,0
R0503072,P004,936,0215,0
R1407702,P001,922,0215,4
R1407702,P001,923,0215,79
R1407702,P001,924,0215,1
R1407702,P001,926,0215,12
R1407702,P001,936,0215,9.7
R1407702,P002,922,0215,4
R1407702,P002,923,0215,77
R1407702,P002,924,0215,21
R1407702,P002,926,0215,14
R1407702,P002,936,0215,7.7
D3202577,P001,922,0215,4
D3202577,P001,923,0215,80
D3202577,P001,924,0215,1
D3202577,P001,926,0215,13
D3202577,P001,936,0215,11.5
