2018-05-03,1525276800,,,
G3200778,P101,911,0000,1.00
G3200778,P102,911,0000,0.00
G3200778,P202,911,0000,0.70
G3200778,P301,911,0000,6.70
G3200778,P302,911,0000,2.10
G3200849,P201,911,0000,3.50
G3200849,P203,911,0000,4.30
G3200849,P301,911,0000,5.30
G3200849,P304,911,0000,3.40
G4100017,P002,911,0000,9.80
G4100017,P002,923,0000,159.00
G4100017,P002,936,0000,11.30
G4100017,P004,911,0000,0.10
G3700791,P105,911,0000,2.20
G3700791,P115,911,0000,2.60
G37A0585,P002,911,0000,18.20
G37A0585,P002,923,0000,100.00
G37A0585,P002,936,0000,9.20
G37A0585,P007,911,0000,3.70
G32A0540,P001,911,0000,2.20
G3801239,P001,911,0000,1.70
G3801239,P002,911,0000,2.10
G3200778,P101,911,0006,1.10
G3200778,P102,911,0006,0.00
G3200778,P202,911,0006,0.80
G3200778,P301,911,0006,9.10
G3200778,P302,911,0006,2.00
G3200849,P201,911,0006,3.60
G3200849,P203,911,0006,4.30
G3200849,P301,911,0006,5.00
G3200849,P304,911,0006,3.10
G4100017,P002,911,0006,11.20
G4100017,P004,911,0006,0.00
G3700791,P105,911,0006,2.20
G3700791,P115,911,0006,2.60
G37A0585,P002,911,0006,18.30
G37A0585,P007,911,0006,3.70
G32A0540,P001,911,0006,2.20
G3801239,P001,911,0006,1.70
G3801239,P002,911,0006,2.10
