2016-08-21,1471708800,,,
Q7100254,P101,911,0000,12.84
Q7100254,P101,922,0000,25.48
Q7100254,P101,923,0000,176.7
Q7100254,P101,936,0000,7.0
Q7100254,P201,911,0000,11.88
Q7100254,P201,922,0000,12.96
Q7100254,P201,923,0000,177.8
Q7100254,P201,936,0000,6.06
Q7100254,P301,911,0000,10.24
Q7100254,P301,922,0000,20.38
Q7100254,P301,923,0000,92.34
Q7100254,P301,936,0000,6.53
Q7100254,P501,911,0000,9.41
Q7100254,P501,922,0000,12.22
Q7100254,P501,923,0000,43.09
Q7100254,P501,936,0000,5.39
Q7504010,P101,911,0000,3.0
Q7504010,P101,922,0000,6
Q7504010,P101,923,0000,94
Q7504010,P101,924,0000,15
Q7504010,P101,926,0000,6
Q7504010,P101,936,0000,10.4
Q7504010,P201,911,0000,2.2
Q7504010,P201,922,0000,6
Q7504010,P201,923,0000,86
Q7504010,P201,924,0000,16
Q7504010,P201,926,0000,11
Q7504010,P201,936,0000,9.1
Q7600375,P001,911,0000,3.0
Q7100254,P101,911,0006,13.41
Q7100254,P201,911,0006,12.18
Q7100254,P301,911,0006,10.17
Q7100254,P501,911,0006,9.71
Q6907286,P001,911,0006,0
Q6907286,P002,911,0006,0
Q6907286,P003,911,0006,0
Q7504010,P101,911,0006,2.9
Q7504010,P201,911,0006,2.2
Q7600375,P001,911,0006,3.0
