2017-07-22,1500652800,,,
R8400827,P001,911,0000,4.6
R8500582,P001,911,0000,3.6
R8500582,P106,911,0000,2.3
R9701341,P001,911,0000,4.3
R0503072,P001,911,0000,0
R0503072,P001,922,0000,0
R0503072,P001,923,0000,0
R0503072,P001,924,0000,0
R0503072,P001,936,0000,0
R0503072,P002,911,0000,0
R0503072,P002,922,0000,0
R0503072,P002,923,0000,0
R0503072,P002,924,0000,0
R0503072,P002,936,0000,0
R0503072,P003,911,0000,2.2
R0503072,P003,922,0000,0
R0503072,P003,923,0000,14
R0503072,P003,924,0000,1
R0503072,P003,936,0000,12.9
R0503072,P004,911,0000,2.9
R0503072,P004,922,0000,0
R0503072,P004,923,0000,13
R0503072,P004,924,0000,6
R0503072,P004,936,0000,12.9
R1407702,P001,911,0000,2.3
R1407702,P001,922,0000,3
R1407702,P001,923,0000,94
R1407702,P001,924,0000,8
R1407702,P001,926,0000,11
R1407702,P001,936,0000,8.3
R1407702,P002,911,0000,4.0
R1407702,P002,922,0000,5
R1407702,P002,923,0000,72
R1407702,P002,924,0000,86
R1407702,P002,926,0000,12
R1407702,P002,936,0000,7.2
D3202577,P001,911,0000,2.6
D3202577,P001,922,0000,3
D3202577,P001,923,0000,80
D3202577,P001,924,0000,15
D3202577,P001,926,0000,14
D3202577,P001,936,0000,12.0
D3202577,P001,937,0000,8.0
D3202577,P002,911,0000,3.4
D3202577,P002,922,0000,1
D3202577,P002,923,0000,87
D3202577,P002,924,0000,1
D3202577,P002,926,0000,9
D3202577,P002,936,0000,11.7
D3202577,P002,937,0000,7.4
R9702160,P001,911,0000,11.9
R9702160,P001,922,0000,44
R9702160,P001,923,0000,72
R9702160,P001,936,0000,3.2
R9702160,P001,948,0000,206972
R9702160,P001,959,0000,156
R0503072,P001,948,0000,0
R0503072,P001,959,0000,50
R0503072,P002,948,0000,0
R0503072,P002,959,0000,57
R0503072,P003,948,0000,1562948
R0503072,P003,959,0000,117
R0503072,P004,948,0000,1626027
R0503072,P004,959,0000,118
R1407702,P001,948,0000,105851
R1407702,P001,959,0000,156
R1407702,P002,948,0000,120193
R1407702,P002,959,0000,157
D3202577,P001,948,0000,65250
D3202577,P001,959,0000,130
D3202577,P002,948,0000,69386
D3202577,P002,959,0000,133
R8400827,P001,911,0006,4.0
R8500582,P001,911,0006,5.4
R8500582,P106,911,0006,2.3
R9701341,P001,911,0006,4.2
R0503072,P001,911,0006,0
R0503072,P002,911,0006,0
R0503072,P003,911,0006,2.1
R0503072,P004,911,0006,2.9
R1407702,P001,911,0006,2.2
R1407702,P002,911,0006,4.1
D3202577,P001,911,0006,2.6
D3202577,P002,911,0006,3.3
R9702160,P001,911,0006,12.7
R9701341,P001,911,0012,4.2
R0503072,P001,911,0012,0
R0503072,P002,911,0012,0
R0503072,P003,911,0012,2.2
R0503072,P004,911,0012,2.9
R1407702,P001,911,0012,2.3
R1407702,P002,911,0012,4.2
D3202577,P001,911,0012,2.6
D3202577,P002,911,0012,3.3
R9702160,P001,911,0012,11.7
R8400827,P001,911,0012,4.6
R8500582,P001,911,0012,7.0
R8500582,P106,911,0012,2.3
R9702160,P001,922,0015,51
R9702160,P001,923,0015,71
R9702160,P001,936,0015,3.1
R0503072,P001,922,0015,0
R0503072,P001,923,0015,0
R0503072,P001,924,0015,0
R0503072,P001,936,0015,0
R0503072,P002,922,0015,0
R0503072,P002,923,0015,0
R0503072,P002,924,0015,0
R0503072,P002,936,0015,0
R0503072,P003,922,0015,0
R0503072,P003,923,0015,15
R0503072,P003,924,0015,1
R0503072,P003,936,0015,12.9
R0503072,P004,922,0015,0
R0503072,P004,923,0015,13
R0503072,P004,924,0015,6
R0503072,P004,936,0015,12.9
R1407702,P001,922,0015,4
R1407702,P001,923,0015,90
R1407702,P001,924,0015,5
R1407702,P001,926,0015,16
R1407702,P001,936,0015,8.2
R1407702,P002,922,0015,7
R1407702,P002,923,0015,64
R1407702,P002,924,0015,65
R1407702,P002,926,0015,17
R1407702,P002,936,0015,6.9
D3202577,P001,922,0015,2
D3202577,P001,923,0015,92
D3202577,P001,924,0015,18
D3202577,P001,926,0015,12
D3202577,P001,936,0015,13.0
D3202577,P001,937,0015,8.2
D3202577,P002,922,0015,6
D3202577,P002,923,0015,74
D3202577,P002,924,0015,9
D3202577,P002,926,0015,12
D3202577,P002,936,0015,10.4
D3202577,P002,937,0015,7.8
R9702160,P001,911,0018,12.0
R8400827,P001,911,0018,5.1
R8500582,P001,911,0018,7.6
R8500582,P106,911,0018,2.3
R9701341,P001,911,0018,4.0
R0503072,P001,911,0018,0
R0503072,P002,911,0018,0
R0503072,P003,911,0018,2.1
R0503072,P004,911,0018,2.9
R1407702,P001,911,0018,2.3
R1407702,P002,911,0018,4.2
D3202577,P001,911,0018,2.6
D3202577,P002,911,0018,3.3
R9702160,P001,911,0024,11.7
R8400827,P001,911,0024,5.0
R8500582,P001,911,0024,5.5
R8500582,P106,911,0024,2.2
R9701341,P001,911,0024,3.9
R0503072,P001,911,0024,0
R0503072,P002,911,0024,0
R0503072,P003,911,0024,2.3
R0503072,P004,911,0024,2.9
R1407702,P001,911,0024,2.3
R1407702,P002,911,0024,4.2
D3202577,P001,911,0024,2.6
D3202577,P002,911,0024,3.3
R9702160,P001,911,0030,12.1
R9702160,P001,922,0030,49
R9702160,P001,923,0030,69
R9702160,P001,936,0030,3.1
R8400827,P001,911,0030,5.8
R8500582,P001,911,0030,3.3
R8500582,P106,911,0030,2.3
R9701341,P001,911,0030,3.9
R0503072,P001,911,0030,0
R0503072,P001,922,0030,0
R0503072,P001,923,0030,0
R0503072,P001,924,0030,0
R0503072,P001,936,0030,0
R0503072,P002,911,0030,0
R0503072,P002,922,0030,0
R0503072,P002,923,0030,0
R0503072,P002,924,0030,0
R0503072,P002,936,0030,0
R0503072,P003,911,0030,2.2
R0503072,P003,922,0030,0
R0503072,P003,923,0030,15
R0503072,P003,924,0030,1
R0503072,P003,936,0030,12.9
R0503072,P004,911,0030,2.9
R0503072,P004,922,0030,0
R0503072,P004,923,0030,13
R0503072,P004,924,0030,6
R0503072,P004,936,0030,12.9
R1407702,P001,911,0030,2.2
R1407702,P001,922,0030,2
R1407702,P001,923,0030,82
R1407702,P001,924,0030,5
R1407702,P001,926,0030,10
R1407702,P001,936,0030,8.2
R1407702,P002,911,0030,4.2
R1407702,P002,922,0030,3
R1407702,P002,923,0030,81
R1407702,P002,924,0030,9
R1407702,P002,926,0030,14
R1407702,P002,936,0030,9.3
D3202577,P001,911,0030,2.6
D3202577,P001,922,0030,1
D3202577,P001,923,0030,87
D3202577,P001,924,0030,17
D3202577,P001,926,0030,9
D3202577,P001,936,0030,13.5
D3202577,P001,937,0030,7.9
D3202577,P002,911,0030,3.3
D3202577,P002,922,0030,0
D3202577,P002,923,0030,97
D3202577,P002,924,0030,0
D3202577,P002,926,0030,11
D3202577,P002,936,0030,11.0
D3202577,P002,937,0030,8.1
R9702160,P001,911,0036,12.0
R8400827,P001,911,0036,6.9
R8500582,P001,911,0036,2.8
R8500582,P106,911,0036,2.3
R9701341,P001,911,0036,4.3
R0503072,P001,911,0036,0
R0503072,P002,911,0036,0
R0503072,P003,911,0036,2.2
R0503072,P004,911,0036,2.9
R1407702,P001,911,0036,2.3
R1407702,P002,911,0036,4.1
D3202577,P001,911,0036,2.6
D3202577,P002,911,0036,3.5
R9702160,P001,911,0042,14.3
R8400827,P001,911,0042,6.1
R8500582,P001,911,0042,2.7
R8500582,P106,911,0042,2.3
R9701341,P001,911,0042,4.1
R0503072,P001,911,0042,0
R0503072,P002,911,0042,0
R0503072,P003,911,0042,2.2
R0503072,P004,911,0042,2.9
R1407702,P001,911,0042,2.3
R1407702,P002,911,0042,4.1
D3202577,P001,911,0042,2.6
D3202577,P002,911,0042,3.6
R9702160,P001,922,0045,35
R9702160,P001,923,0045,74
R9702160,P001,936,0045,3.2
R0503072,P001,922,0045,0
R0503072,P001,923,0045,0
R0503072,P001,924,0045,0
R0503072,P001,936,0045,0
R0503072,P002,922,0045,0
R0503072,P002,923,0045,0
R0503072,P002,924,0045,0
R0503072,P002,936,0045,0
R0503072,P003,922,0045,0
R0503072,P003,923,0045,15
R0503072,P003,924,0045,1
R0503072,P003,936,0045,12.9
R0503072,P004,922,0045,0
R0503072,P004,923,0045,13
R0503072,P004,924,0045,6
R0503072,P004,936,0045,12.9
R1407702,P001,922,0045,3
R1407702,P001,923,0045,75
R1407702,P001,924,0045,6
R1407702,P001,926,0045,8
R1407702,P001,936,0045,7.3
R1407702,P002,922,0045,2
R1407702,P002,923,0045,66
R1407702,P002,924,0045,22
R1407702,P002,926,0045,5
R1407702,P002,936,0045,6.8
D3202577,P001,922,0045,2
D3202577,P001,923,0045,75
D3202577,P001,924,0045,12
D3202577,P001,926,0045,12
D3202577,P001,936,0045,12.1
D3202577,P001,937,0045,7.8
D3202577,P002,922,0045,0
D3202577,P002,923,0045,0
D3202577,P002,924,0045,0
D3202577,P002,926,0045,0
D3202577,P002,936,0045,0
D3202577,P002,937,0045,0
R9702160,P001,911,0048,12.2
R8400827,P001,911,0048,5.5
R8500582,P001,911,0048,2.9
R8500582,P106,911,0048,2.3
R9701341,P001,911,0048,3.9
R0503072,P001,911,0048,0
R0503072,P002,911,0048,0
R0503072,P003,911,0048,2.3
R0503072,P004,911,0048,2.9
R1407702,P001,911,0048,2.2
R1407702,P002,911,0048,4.1
D3202577,P001,911,0048,2.6
D3202577,P002,911,0048,3.8
R9702160,P001,911,0054,11.5
R8400827,P001,911,0054,4.3
R8500582,P001,911,0054,3.4
R8500582,P106,911,0054,2.2
R9701341,P001,911,0054,4.1
R0503072,P001,911,0054,0
R0503072,P002,911,0054,0
R0503072,P003,911,0054,2.2
R0503072,P004,911,0054,2.9
R1407702,P001,911,0054,2.3
R1407702,P002,911,0054,4.2
