2016-05-05,1462377600,,,
H4702336,P001,911,0000,9.00
H4307715,P001,911,0000,1.80
H4307715,P001,922,0000,4.00
H4307715,P001,923,0000,97.00
H4307715,P001,924,0000,2.00
H4307715,P002,911,0000,0.80
H4307715,P002,922,0000,0.00
H4307715,P002,923,0000,0.00
H4307715,P002,924,0000,0.00
H53A0675,P001,911,0000,2.40
H4604568,P001,923,0000,7.00
H4604568,P002,923,0000,5.00
H4604568,P003,923,0000,4.00
H4604568,P004,923,0000,4.00
H4810851,P101,911,0000,17.00
H4810851,P201,911,0000,13.90
H5200215,P002,911,0000,11.20
H4601227,PG01,911,0000,7.10
H4601398,P451,911,0000,19.10
H4601398,P501,911,0000,13.50
H5307960,P001,911,0000,0.80
H5307960,P002,911,0000,1.90
H5307960,P003,911,0000,0.60
H5307960,P004,911,0000,1.40
H5307960,P005,911,0000,0.70
H5307960,P006,911,0000,0.90
H51A1495,A001,959,0000,35.00
H4702336,P001,922,0000,22.00
H4702336,P001,923,0000,85.00
H53A0675,P001,924,0000,217.00
H4810851,P101,922,0000,13.00
H4810851,P101,923,0000,31.00
H4810851,P101,924,0000,195.00
H4810851,P201,922,0000,12.00
H4810851,P201,923,0000,21.00
H4810851,P201,924,0000,268.00
H5200215,P002,922,0000,56.00
H5200215,P002,923,0000,68.00
H4601227,PG01,922,0000,36.00
H4601227,PG01,923,0000,52.00
H4601398,P451,922,0000,14.00
H4601398,P451,923,0000,23.00
H4601398,P501,922,0000,17.00
H4601398,P501,923,0000,81.00
H5307960,P001,922,0000,0.00
H5307960,P001,923,0000,17.00
H5307960,P002,922,0000,0.00
H5307960,P002,923,0000,12.00
H5307960,P003,923,0000,12.00
H51A1495,A001,959,0005,35.00
H4702336,P001,911,0006,9.20
H4307715,P001,911,0006,1.80
H4307715,P002,911,0006,0.80
H53A0675,P001,911,0006,2.10
H4810851,P101,911,0006,17.00
H4810851,P201,911,0006,14.40
H4601227,PG01,911,0006,7.30
H4601398,P451,911,0006,14.10
H4601398,P501,911,0006,13.70
H4810799,P001,911,0006,0.00
H4810799,P002,911,0006,0.00
H5200215,P002,911,0006,11.20
H5307960,P001,911,0006,0.80
H5307960,P002,911,0006,1.90
H5307960,P003,911,0006,0.60
H5307960,P004,911,0006,1.50
H51A1495,A001,959,0010,34.00
H4702336,P001,911,0012,9.10
H4307715,P001,911,0012,1.80
H4307715,P002,911,0012,0.80
H53A0675,P001,911,0012,2.60
H4810799,P001,911,0012,0.00
H4810799,P002,911,0012,0.00
H4810851,P101,911,0012,17.00
H4810851,P201,911,0012,14.10
H5200215,P002,911,0012,11.20
H4601227,PG01,911,0012,7.10
H4601398,P451,911,0012,15.10
H4601398,P501,911,0012,13.70
H5307960,P001,911,0012,0.70
H5307960,P002,911,0012,1.90
H5307960,P003,911,0012,0.60
H5307960,P004,911,0012,1.40
H4604568,P001,923,0015,6.00
H4604568,P002,923,0015,4.00
H4604568,P003,923,0015,29.00
H4604568,P004,923,0015,0.00
H4307715,P001,922,0015,6.00
H4307715,P001,923,0015,99.00
H4307715,P001,924,0015,1.00
H4307715,P002,922,0015,0.00
H4307715,P002,923,0015,0.00
H4307715,P002,924,0015,0.00
H4702336,P001,922,0015,21.00
H4702336,P001,923,0015,85.00
H4601398,P451,922,0015,14.00
H4601398,P451,923,0015,24.00
H4601398,P501,922,0015,16.00
H4601398,P501,923,0015,82.00
H5307960,P001,922,0015,0.00
H5307960,P001,923,0015,17.00
H5307960,P002,922,0015,0.00
H5307960,P002,923,0015,12.00
H5307960,P003,923,0015,11.00
H4702336,P001,911,0018,9.20
H4307715,P001,911,0018,1.80
H4307715,P002,911,0018,0.80
H53A0675,P001,911,0018,2.20
H4810851,P101,911,0018,17.10
H4810851,P201,911,0018,13.90
H4601227,PG01,911,0018,7.10
H4601398,P451,911,0018,16.10
H4601398,P501,911,0018,13.50
H5307960,P001,911,0018,0.80
H5307960,P002,911,0018,1.90
H5307960,P003,911,0018,0.60
H5307960,P004,911,0018,1.50
H4702336,P001,911,0024,9.30
H4601398,P451,911,0024,6.40
H4601398,P501,911,0024,13.40
H5307960,P001,911,0024,0.80
H5307960,P002,911,0024,1.90
H5307960,P003,911,0024,0.60
H5307960,P004,911,0024,1.50
H4307715,P001,911,0024,1.80
H4307715,P002,911,0024,0.80
H4702336,P001,911,0030,9.20
H4702336,P001,922,0030,24.00
H4702336,P001,923,0030,83.00
H4601398,P451,911,0030,2.30
H4601398,P501,911,0030,13.60
H5307960,P001,911,0030,0.70
H5307960,P002,911,0030,1.80
H5307960,P003,911,0030,0.60
H4307715,P001,911,0030,1.80
H4307715,P001,922,0030,4.00
H4307715,P001,923,0030,95.00
H4307715,P001,924,0030,2.00
H4307715,P002,911,0030,0.80
H4307715,P002,922,0030,0.00
H4307715,P002,923,0030,0.00
H4307715,P002,924,0030,1.00
H4702336,P001,911,0036,9.30
H4601398,P451,911,0036,5.50
H4601398,P501,911,0036,13.60
H4307715,P001,911,0036,1.80
H4307715,P002,911,0036,0.80
H51A1495,A001,959,0100,33.00
H4702336,P001,911,0100,9.40
H4702336,P001,922,0100,25.00
H4702336,P001,923,0100,86.00
H4307715,P001,911,0100,1.80
H4307715,P001,922,0100,3.00
H4307715,P001,923,0100,100.00
H4307715,P001,924,0100,2.00
H4307715,P002,911,0100,0.70
H4307715,P002,922,0100,0.00
H4307715,P002,923,0100,0.00
H4307715,P002,924,0100,0.00
H53A0675,P001,911,0100,2.00
H53A0675,P001,924,0100,395.00
H4604568,P001,923,0100,6.00
H4604568,P002,923,0100,4.00
H4604568,P003,923,0100,0.00
H4604568,P004,923,0100,0.00
H4810851,P101,911,0100,17.10
H4810851,P101,922,0100,14.00
H4810851,P101,923,0100,31.00
H4810851,P101,924,0100,197.00
H4810851,P201,911,0100,14.10
H4810851,P201,922,0100,12.00
H4810851,P201,923,0100,31.00
H4810851,P201,924,0100,276.00
H5200215,P002,911,0100,11.20
H5200215,P002,922,0100,32.00
H5200215,P002,923,0100,67.00
H4601227,PG01,911,0100,7.40
H4601227,PG01,922,0100,33.00
H4601227,PG01,923,0100,48.00
H4601398,P451,911,0100,10.70
H4601398,P451,922,0100,14.00
H4601398,P451,923,0100,20.00
H4601398,P501,911,0100,13.50
H4601398,P501,922,0100,15.00
H4601398,P501,923,0100,85.00
H5307960,P001,911,0100,0.80
H5307960,P001,922,0100,0.00
H5307960,P001,923,0100,17.00
H5307960,P002,911,0100,2.00
H5307960,P002,922,0100,0.00
H5307960,P002,923,0100,12.00
H5307960,P003,911,0100,0.70
H5307960,P003,923,0100,13.00
H5307960,P004,911,0100,1.50
H4702336,P001,911,0106,9.40
H4307715,P001,911,0106,1.80
H4307715,P002,911,0106,0.70
H53A0675,P001,911,0106,2.80
H4810851,P101,911,0106,17.10
H4810851,P201,911,0106,14.30
H4810799,P001,911,0106,0.00
H4810799,P002,911,0106,0.00
H5200215,P002,911,0106,11.10
H4601227,PG01,911,0106,7.50
H4601398,P451,911,0106,11.80
H4601398,P501,911,0106,13.50
H5307960,P001,911,0106,0.80
H5307960,P002,911,0106,2.00
H5307960,P003,911,0106,0.70
H5307960,P004,911,0106,1.50
H4702336,P001,911,0112,9.40
H4307715,P001,911,0112,1.80
H4307715,P002,911,0112,0.70
H53A0675,P001,911,0112,1.90
H4810851,P101,911,0112,17.20
H4810851,P201,911,0112,13.90
H4810799,P001,911,0112,0.00
H4810799,P002,911,0112,0.00
H5200215,P002,911,0112,11.20
H4601227,PG01,911,0112,7.10
H4601398,P451,911,0112,4.70
H4601398,P501,911,0112,13.40
H5307960,P001,911,0112,0.80
H5307960,P002,911,0112,2.00
H5307960,P003,911,0112,0.70
H5307960,P004,911,0112,1.60
H4307715,P001,922,0115,4.00
H4307715,P001,923,0115,96.00
H4307715,P001,924,0115,1.00
H4307715,P002,922,0115,0.00
H4307715,P002,923,0115,0.00
H4307715,P002,924,0115,0.00
H4604568,P001,923,0115,7.00
H4604568,P002,923,0115,4.00
H4604568,P003,923,0115,0.00
H4604568,P004,923,0115,0.00
H4702336,P001,922,0115,29.00
H4702336,P001,923,0115,88.00
H4601398,P451,922,0115,14.00
H4601398,P451,923,0115,24.00
H4601398,P501,922,0115,16.00
H4601398,P501,923,0115,83.00
H5307960,P001,922,0115,0.00
H5307960,P001,923,0115,17.00
H5307960,P002,922,0115,0.00
H5307960,P002,923,0115,12.00
H5307960,P003,923,0115,13.00
H4702336,P001,911,0118,9.50
H4307715,P001,911,0118,1.80
H4307715,P002,911,0118,0.70
H53A0675,P001,911,0118,2.50
H4810851,P101,911,0118,17.10
H4810851,P201,911,0118,13.90
H4601227,PG01,911,0118,7.20
H4601398,P451,911,0118,3.00
H4601398,P501,911,0118,13.90
H5307960,P001,911,0118,0.80
H5307960,P002,911,0118,2.00
H5307960,P003,911,0118,0.70
H5307960,P004,911,0118,1.50
H4702336,P001,911,0124,9.50
H4601398,P451,911,0124,9.20
H4601398,P501,911,0124,13.60
H5307960,P001,911,0124,0.80
H5307960,P002,911,0124,2.00
H5307960,P003,911,0124,0.70
H5307960,P004,911,0124,1.50
H4307715,P001,911,0124,1.80
H4307715,P002,911,0124,0.80
H4702336,P001,911,0130,9.40
H4702336,P001,922,0130,26.00
H4702336,P001,923,0130,83.00
H4601398,P451,911,0130,20.20
H4601398,P501,911,0130,13.40
H5307960,P001,911,0130,0.80
H5307960,P002,911,0130,2.00
H5307960,P003,911,0130,0.70
H4307715,P001,911,0130,1.80
H4307715,P001,922,0130,4.00
H4307715,P001,923,0130,98.00
H4307715,P001,924,0130,2.00
H4307715,P002,911,0130,0.80
H4307715,P002,922,0130,0.00
H4307715,P002,923,0130,0.00
H4307715,P002,924,0130,0.00
H4702336,P001,911,0136,9.40
H4601398,P451,911,0136,25.60
H4601398,P501,911,0136,13.50
H4307715,P001,911,0136,1.80
H4307715,P002,911,0136,0.80
H4702336,P001,911,0200,9.70
H4702336,P001,922,0200,30.00
H4702336,P001,923,0200,91.00
H4307715,P001,911,0200,1.80
H4307715,P001,922,0200,3.00
H4307715,P001,923,0200,98.00
H4307715,P001,924,0200,1.00
H4307715,P002,911,0200,0.80
H4307715,P002,922,0200,0.00
H4307715,P002,923,0200,0.00
H4307715,P002,924,0200,0.00
H53A0675,P001,911,0200,1.90
H4604568,P001,923,0200,7.00
H4604568,P002,923,0200,4.00
H4604568,P003,923,0200,0.00
H4604568,P004,923,0200,0.00
H4810851,P101,911,0200,17.00
H4810851,P201,911,0200,13.90
H5200215,P002,911,0200,11.10
H4601227,PG01,911,0200,7.40
H4601398,P451,911,0200,12.10
H4601398,P501,911,0200,13.30
H5307960,P001,911,0200,0.80
H5307960,P002,911,0200,2.10
H5307960,P003,911,0200,0.70
H5307960,P004,911,0200,1.80
H5307960,P005,911,0200,0.90
H5307960,P006,911,0200,1.60
H51A1495,A001,959,0200,33.00
H53A0675,P001,924,0200,259.00
H4810851,P101,922,0200,14.00
H4810851,P101,923,0200,33.00
H4810851,P101,924,0200,196.00
H4810851,P201,922,0200,11.00
H4810851,P201,923,0200,33.00
H4810851,P201,924,0200,276.00
H5200215,P002,922,0200,73.00
H5200215,P002,923,0200,63.00
H4601227,PG01,922,0200,28.00
H4601227,PG01,923,0200,52.00
H4601398,P451,922,0200,15.00
H4601398,P451,923,0200,19.00
H4601398,P501,922,0200,40.00
H4601398,P501,923,0200,77.00
H5307960,P001,922,0200,0.00
H5307960,P001,923,0200,17.00
H5307960,P002,922,0200,0.00
H5307960,P002,923,0200,11.00
H51A1495,A001,959,0205,33.00
H4702336,P001,911,0206,9.70
H4307715,P001,911,0206,1.80
H4307715,P002,911,0206,0.80
H53A0675,P001,911,0206,2.10
H4810851,P101,911,0206,17.20
H4810851,P201,911,0206,14.60
H4601227,PG01,911,0206,7.50
H4601398,P451,911,0206,11.90
H4601398,P501,911,0206,13.90
H4803507,P002,911,0206,1.70
H4803507,P003,911,0206,0.00
H4803507,P005,911,0206,3.30
H4803507,P006,911,0206,5.50
H4803507,P045,911,0206,100.00
H4810799,P001,911,0206,0.00
H4810799,P002,911,0206,0.00
H5200215,P002,911,0206,11.10
H5307960,P001,911,0206,0.80
H5307960,P002,911,0206,2.00
H5307960,P003,911,0206,0.80
H51A1495,A001,959,0210,33.00
H4702336,P001,911,0212,9.60
H4307715,P001,911,0212,1.80
H4307715,P002,911,0212,0.80
H53A0675,P001,911,0212,2.00
H4810851,P101,911,0212,17.20
H4810851,P201,911,0212,13.90
H4810799,P001,911,0212,0.00
H4810799,P002,911,0212,0.00
H5200215,P002,911,0212,11.20
H4601227,PG01,911,0212,7.70
H4601398,P451,911,0212,6.70
H4601398,P501,911,0212,13.60
H5307960,P001,911,0212,0.80
H5307960,P002,911,0212,2.10
H5307960,P003,911,0212,0.80
H4702336,P001,922,0215,28.00
H4702336,P001,923,0215,90.00
H4604568,P001,923,0215,7.00
H4604568,P002,923,0215,4.00
H4604568,P003,923,0215,0.00
H4604568,P004,923,0215,0.00
H4307715,P001,922,0215,4.00
H4307715,P001,923,0215,102.00
H4307715,P001,924,0215,3.00
H4307715,P002,922,0215,0.00
H4307715,P002,923,0215,0.00
H4307715,P002,924,0215,0.00
H53A0675,P001,924,0215,313.00
H4601398,P451,922,0215,14.00
H4601398,P451,923,0215,21.00
H4601398,P501,922,0215,49.00
H4601398,P501,923,0215,78.00
H5307960,P001,922,0215,0.00
H5307960,P001,923,0215,17.00
H5307960,P002,922,0215,0.00
H5307960,P002,923,0215,12.00
H4702336,P001,911,0218,9.60
H4307715,P001,911,0218,1.80
H4307715,P002,911,0218,0.80
H53A0675,P001,911,0218,2.00
H4810851,P101,911,0218,17.20
H4810851,P201,911,0218,14.00
H4601227,PG01,911,0218,7.80
H4601398,P451,911,0218,11.00
H4601398,P501,911,0218,13.20
H5307960,P001,911,0218,0.80
H5307960,P002,911,0218,2.20
H5307960,P003,911,0218,0.80
H4702336,P001,911,0224,9.70
H4307715,P001,911,0224,1.80
H4307715,P002,911,0224,0.80
H53A0675,P001,911,0224,2.40
H4601398,P451,911,0224,10.30
H4601398,P501,911,0224,13.40
H5307960,P001,911,0224,0.80
H5307960,P002,911,0224,2.20
H5307960,P003,911,0224,0.70
H4702336,P001,911,0230,9.80
H4307715,P001,911,0230,1.80
H4307715,P001,922,0230,1.00
H4307715,P001,923,0230,106.00
H4307715,P001,924,0230,1.00
H4307715,P002,911,0230,0.80
