2016-03-11,1457625600,,,
H4702336,P001,911,0000,10.60
H4307715,P001,911,0000,0.90
H4307715,P001,922,0000,3.00
H4307715,P001,923,0000,109.00
H4307715,P001,924,0000,2.00
H4307715,P002,911,0000,0.80
H4307715,P002,922,0000,3.00
H4307715,P002,923,0000,112.00
H4307715,P002,924,0000,2.00
H53A0675,P001,911,0000,2.20
H4604568,P001,923,0000,0.00
H4604568,P002,923,0000,0.00
H4604568,P003,923,0000,4.00
H4604568,P004,923,0000,6.00
H4810851,P101,911,0000,13.90
H4810851,P201,911,0000,18.00
H5200215,P002,911,0000,11.80
H4601227,PG01,911,0000,5.40
H4601398,P451,911,0000,14.30
H4601398,P501,911,0000,17.50
H5307960,P001,911,0000,2.20
H5307960,P002,911,0000,3.20
H5307960,P003,911,0000,1.70
H5307960,P004,911,0000,2.90
H5307960,P005,911,0000,2.30
H5307960,P006,911,0000,0.00
H51A1495,A001,959,0000,86.00
H4702336,P001,922,0000,24.00
H4702336,P001,923,0000,80.00
H53A0675,P001,924,0000,106.00
H4810851,P101,922,0000,9.00
H4810851,P101,923,0000,32.00
H4810851,P101,924,0000,0.00
H4810851,P201,922,0000,9.00
H4810851,P201,923,0000,40.00
H4810851,P201,924,0000,272.00
H5200215,P002,922,0000,73.00
H5200215,P002,923,0000,87.00
H4601227,PG01,922,0000,29.00
H4601227,PG01,923,0000,55.00
H4601398,P451,922,0000,12.00
H4601398,P451,923,0000,27.00
H4601398,P501,922,0000,48.00
H4601398,P501,923,0000,95.00
H5307960,P001,922,0000,0.00
H5307960,P001,923,0000,24.00
H5307960,P002,922,0000,0.00
H5307960,P002,923,0000,18.00
H5307960,P003,923,0000,19.00
H5307960,P004,923,0000,19.00
H51A1495,A001,959,0005,87.00
H4702336,P001,911,0006,10.60
H4307715,P001,911,0006,0.90
H4307715,P002,911,0006,0.80
H4810851,P101,911,0006,14.30
H4810851,P201,911,0006,18.10
H4601227,PG01,911,0006,5.50
H4601398,P451,911,0006,14.30
H4601398,P501,911,0006,17.50
H4803507,P002,911,0006,0.00
H4803507,P003,911,0006,6.60
H4803507,P005,911,0006,18.70
H4803507,P006,911,0006,5.50
H4803507,P045,911,0006,6.50
H53A0675,P001,911,0006,2.10
H4810799,P001,911,0006,0.00
H4810799,P002,911,0006,0.00
H5200215,P002,911,0006,11.90
H5307960,P001,911,0006,2.20
H5307960,P002,911,0006,3.00
H5307960,P003,911,0006,1.80
H5307960,P004,911,0006,3.10
H51A1495,A001,959,0010,87.00
H4702336,P001,911,0012,10.40
H4307715,P001,911,0012,0.90
H4307715,P002,911,0012,0.80
H53A0675,P001,911,0012,2.00
H4810851,P101,911,0012,13.80
H4810851,P201,911,0012,18.10
H4810799,P001,911,0012,0.00
H4810799,P002,911,0012,0.00
H5200215,P002,911,0012,11.50
H4601227,PG01,911,0012,5.30
H4601398,P451,911,0012,14.40
H4601398,P501,911,0012,17.80
H5307960,P001,911,0012,2.20
H5307960,P002,911,0012,3.20
H5307960,P003,911,0012,1.70
H5307960,P004,911,0012,3.20
H4307715,P001,922,0015,1.00
H4307715,P001,923,0015,108.00
H4307715,P001,924,0015,1.00
H4307715,P002,922,0015,3.00
H4307715,P002,923,0015,97.00
H4307715,P002,924,0015,2.00
H4604568,P001,923,0015,0.00
H4604568,P002,923,0015,0.00
H4604568,P003,923,0015,4.00
H4604568,P004,923,0015,6.00
H4601227,PG01,922,0015,33.00
H4601227,PG01,923,0015,55.00
H4702336,P001,922,0015,26.00
H4702336,P001,923,0015,82.00
H4601398,P451,922,0015,13.00
H4601398,P451,923,0015,25.00
H4601398,P501,922,0015,29.00
H4601398,P501,923,0015,93.00
H5307960,P001,922,0015,0.00
H5307960,P001,923,0015,24.00
H5307960,P002,922,0015,0.00
H5307960,P002,923,0015,19.00
H5307960,P003,923,0015,17.00
H4702336,P001,911,0018,10.60
H4307715,P001,911,0018,0.90
H4307715,P002,911,0018,0.80
H53A0675,P001,911,0018,2.00
H4810851,P101,911,0018,13.90
H4810851,P201,911,0018,18.10
H4810799,P001,911,0018,0.00
H4810799,P002,911,0018,0.00
H4601227,PG01,911,0018,5.40
H4601398,P451,911,0018,14.80
H4601398,P501,911,0018,17.50
H5307960,P001,911,0018,2.30
H5307960,P002,911,0018,3.00
H5307960,P003,911,0018,1.90
H5307960,P004,911,0018,3.50
H4307715,P001,911,0024,0.90
H4307715,P002,911,0024,0.80
H4601227,PG01,911,0024,5.40
H4702336,P001,911,0024,10.50
H4601398,P451,911,0024,14.30
H4601398,P501,911,0024,17.40
H5307960,P001,911,0024,2.10
H5307960,P002,911,0024,2.70
H5307960,P003,911,0024,1.80
H5307960,P004,911,0024,3.10
