2016-03-26,1458921600,,,
H4702336,P001,911,0000,13.60
H4307715,P001,911,0000,1.20
H4307715,P001,922,0000,4.00
H4307715,P001,923,0000,105.00
H4307715,P001,924,0000,2.00
H4307715,P002,911,0000,1.30
H4307715,P002,922,0000,2.00
H4307715,P002,923,0000,107.00
H4307715,P002,924,0000,2.00
H53A0675,P001,911,0000,1.60
H4604568,P001,923,0000,0.00
H4604568,P002,923,0000,0.00
H4604568,P003,923,0000,0.00
H4604568,P004,923,0000,0.00
H4810851,P101,911,0000,13.80
H4810851,P201,911,0000,8.00
H5200215,P002,911,0000,12.10
H4601227,PG01,911,0000,7.20
H4601398,P451,911,0000,7.40
H4601398,P501,911,0000,10.20
H51A1495,A001,959,0000,80.00
H4702336,P001,922,0000,14.00
H4702336,P001,923,0000,82.00
H53A0675,P001,924,0000,109.00
H4810851,P101,922,0000,10.00
H4810851,P101,923,0000,37.00
H4810851,P101,924,0000,236.00
H4810851,P201,922,0000,8.00
H4810851,P201,923,0000,33.00
H4810851,P201,924,0000,266.00
H5200215,P002,922,0000,77.00
H5200215,P002,923,0000,78.00
H4601227,PG01,922,0000,34.00
H4601227,PG01,923,0000,56.00
H4601398,P451,922,0000,13.00
H4601398,P451,923,0000,32.00
H4601398,P501,922,0000,33.00
H4601398,P501,923,0000,94.00
H5307960,P001,911,0000,1.00
H5307960,P001,922,0000,0.00
H51A1495,A001,959,0005,80.00
H4702336,P001,911,0006,13.60
H4307715,P001,911,0006,1.20
H4307715,P002,911,0006,1.30
H4810851,P101,911,0006,13.90
H4810851,P201,911,0006,8.00
H4601227,PG01,911,0006,7.20
H4601398,P451,911,0006,7.40
H4601398,P501,911,0006,10.40
H53A0675,P001,911,0006,1.60
H4810799,P001,911,0006,0.00
H4810799,P002,911,0006,0.00
H5200215,P002,911,0006,11.70
H5307960,P001,911,0006,1.00
H51A1495,A001,959,0010,78.00
H4702336,P001,911,0012,14.00
H4307715,P001,911,0012,1.20
H4307715,P002,911,0012,1.40
H53A0675,P001,911,0012,1.50
H4810851,P101,911,0012,13.80
H4810851,P201,911,0012,8.10
H4810799,P001,911,0012,0.00
H4810799,P002,911,0012,0.00
H5200215,P002,911,0012,12.70
H4601227,PG01,911,0012,7.10
H4601398,P451,911,0012,7.30
H4601398,P501,911,0012,10.60
H5307960,P001,911,0012,1.00
H4307715,P001,922,0015,6.00
H4307715,P001,923,0015,95.00
H4307715,P001,924,0015,2.00
H4307715,P002,922,0015,2.00
H4307715,P002,923,0015,100.00
H4307715,P002,924,0015,2.00
H4604568,P001,923,0015,0.00
H4604568,P002,923,0015,0.00
H4604568,P003,923,0015,0.00
H4604568,P004,923,0015,0.00
H4702336,P001,922,0015,19.00
H4702336,P001,923,0015,92.00
H53A0675,P001,924,0015,294.00
H4810851,P101,922,0015,10.00
H4810851,P101,923,0015,37.00
H4810851,P101,924,0015,232.00
H4810851,P201,922,0015,9.00
H4810851,P201,923,0015,32.00
H4810851,P201,924,0015,265.00
H4601398,P451,922,0015,14.00
H4601398,P451,923,0015,34.00
H4702336,P001,911,0018,15.50
H4307715,P001,911,0018,1.20
H4307715,P002,911,0018,1.40
H53A0675,P001,911,0018,1.60
H4810851,P101,911,0018,13.80
H4810851,P201,911,0018,8.00
H4810799,P001,911,0018,0.00
H4810799,P002,911,0018,0.00
H4601227,PG01,911,0018,7.30
H4601398,P451,911,0018,7.90
H4601398,P501,911,0018,10.30
H4307715,P001,911,0024,1.20
H4307715,P002,911,0024,1.30
H4702336,P001,911,0024,15.30
H53A0675,P001,911,0024,1.60
H4810851,P101,911,0024,13.90
H4810851,P201,911,0024,8.00
H4601398,P451,911,0024,7.50
H4702336,P001,911,0030,14.20
H4604568,P001,923,0030,0.00
H4604568,P002,923,0030,0.00
H4604568,P003,923,0030,0.00
H4604568,P004,923,0030,0.00
H4307715,P001,911,0030,1.20
H4307715,P001,922,0030,5.00
H4307715,P001,923,0030,100.00
H4307715,P001,924,0030,2.00
