2015-12-28,1451232000,,,
E5600056,P004,911,0000,3.30
E5600056,P006,911,0000,3.90
E5600056,P007,911,0000,3.40
E5600056,P008,911,0000,6.50
E5600056,P009,911,0000,7.90
E5600056,P016,911,0000,2.10
E5600056,P017,911,0000,2.60
E5600056,P018,911,0000,0.20
E5600056,P021,911,0000,2.60
E5600056,P022,911,0000,3.90
E5600056,P023,911,0000,1.30
E5600056,P024,911,0000,2.50
E5600056,P004,922,0000,0.00
E5600056,P004,923,0000,0.00
E5600056,P004,924,0000,0.00
E5600056,P004,936,0000,20.80
E5600056,P006,922,0000,19.00
E5600056,P006,923,0000,55.00
E5600056,P006,924,0000,0.00
E5600056,P006,936,0000,6.00
E5600056,P007,922,0000,13.00
E5600056,P007,923,0000,26.00
E5600056,P007,924,0000,1.00
E5600056,P007,936,0000,4.20
E5600056,P008,922,0000,0.00
E5600056,P008,923,0000,0.00
E5600056,P008,924,0000,0.00
E5600056,P008,936,0000,18.50
E5600056,P016,922,0000,0.00
E5600056,P016,923,0000,41.00
E5600056,P016,936,0000,16.60
E5600056,P017,922,0000,1.00
E5600056,P017,923,0000,27.00
E5600056,P017,924,0000,0.00
E5600056,P017,936,0000,4.30
E5600056,P018,922,0000,2.00
E5600056,P018,923,0000,32.00
E5600056,P018,936,0000,9.00
E5600056,P021,922,0000,1.00
E5600056,P021,923,0000,42.00
E5600056,P021,936,0000,4.50
E5600056,P024,922,0000,1.00
E5600056,P024,923,0000,35.00
E5600056,P024,924,0000,2.00
E5600056,P024,936,0000,6.70
E5600056,P034,923,0000,47.00
E5600056,P034,936,0000,2.80
E5600056,P004,222,0000,0.00
E5600056,P004,223,0000,0.00
E5600056,P004,224,0000,0.00
E5600056,P004,236,0000,20.80
E5600056,P004,248,0000,0.00
E5600056,P004,259,0000,32.00
E5600056,P006,222,0000,22.00
E5600056,P006,223,0000,67.00
E5600056,P006,224,0000,0.00
E5600056,P006,236,0000,5.70
S1900658,P014,911,0000,1.30
S1900658,P014,923,0000,3.00
S1900658,P014,922,0000,0.00
S1900658,P014,936,0000,5.00
S1900710,P070,911,0000,6.00
S1900710,P070,923,0000,23.00
S1900710,P070,936,0000,9.60
S1900710,P070,922,0000,6.00
S1900710,P070,248,0000,153828.00
S1900710,P070,223,0000,23.00
S1900710,P070,236,0000,9.40
S1900710,P070,222,0000,6.00
S1900710,P070,259,0000,84.00
S1900710,P015,911,0000,0.00
S1900710,P050,911,0000,4.30
S1900710,P056,911,0000,3.50
S1900710,P060,911,0000,0.00
S1900710,P015,923,0000,0.00
S1900710,P015,936,0000,0.00
S1900710,P015,922,0000,0.00
S1900710,P050,923,0000,118.00
S1900710,P050,936,0000,6.80
S1900710,P050,922,0000,74.00
S1900710,P056,923,0000,38.00
S1900710,P056,936,0000,3.40
S1900710,P056,922,0000,1.00
S1900710,P060,923,0000,0.00
S1900710,P060,936,0000,0.00
S1900710,P060,922,0000,0.00
S1900710,P015,248,0000,0.00
S1900710,P015,223,0000,0.00
S1900710,P015,236,0000,0.00
S1900710,P015,222,0000,0.00
S1900710,P015,259,0000,0.00
S1900710,P050,248,0000,64260.00
S1900710,P050,223,0000,119.00
S1900710,P050,236,0000,6.90
S1900710,P050,222,0000,75.00
S1900710,P050,259,0000,140.00
S1900710,P056,248,0000,120996.00
S1900710,P056,223,0000,40.00
S1900710,P056,236,0000,3.60
S1900710,P056,222,0000,1.00
S1900710,P056,259,0000,120.00
S1900710,P060,248,0000,0.00
S1900710,P060,223,0000,0.00
S1900710,P060,236,0000,0.00
S1900710,P060,222,0000,0.00
S1900710,P060,259,0000,0.00
E5601197,P002,911,0000,3.00
E5601197,P003,911,0000,3.10
S1602755,P101,911,0000,0.00
S1602755,P201,911,0000,4.90
S1602755,P301,911,0000,6.30
S2100223,P015,911,0000,11.00
E5600850,PC01,911,0000,2.10
S2300438,P001,911,0000,5.20
E5600332,P001,911,0000,2.80
E5600332,P002,911,0000,3.20
E5600332,P003,911,0000,5.00
E5600056,P004,911,0006,3.30
E5600056,P006,911,0006,3.80
E5600056,P007,911,0006,3.50
E5600056,P008,911,0006,6.40
E5600056,P009,911,0006,9.30
E5600056,P016,911,0006,2.00
E5600056,P017,911,0006,2.30
E5600056,P018,911,0006,0.20
E5600056,P021,911,0006,2.60
E5600056,P022,911,0006,4.00
E5600056,P023,911,0006,1.30
E5600056,P024,911,0006,2.40
E5002890,P001,911,0000,5.50
E5002890,P002,911,0000,5.30
E5002890,P003,911,0000,5.80
E5600869,P001,911,0000,5.00
S1900710,P070,911,0006,6.00
S1900710,P015,911,0006,0.00
S1900710,P050,911,0006,4.40
S1900710,P056,911,0006,3.60
S1900710,P060,911,0006,0.00
S2202553,P001,911,0000,1.60
S2202553,P002,911,0000,1.20
S2202553,P003,911,0000,2.30
S1900658,P014,911,0006,1.30
E4900744,P001,911,0000,0.00
E4900744,P002,911,0000,0.00
E4900744,P023,911,0000,0.00
S1900685,P002,911,0000,12.30
S1900685,P421,911,0000,10.20
S1900685,P411,911,0000,5.30
E4900333,P001,911,0000,0.00
E4900333,P002,911,0000,0.00
E4900333,P003,911,0000,0.00
E4900333,P103,911,0000,0.00
E4900333,P021,911,0000,8.60
E4900333,P105,911,0000,0.00
E5601197,P002,911,0006,3.10
E5601197,P003,911,0006,3.20
S1602755,P101,911,0006,0.00
S1602755,P201,911,0006,4.90
S1602755,P301,911,0006,6.30
S2100223,P015,911,0006,10.90
S2300438,P001,911,0006,5.10
E5600332,P001,911,0006,3.30
E5600332,P002,911,0006,3.30
E5600332,P003,911,0006,4.80
E5600850,PC01,911,0006,2.10
E5600056,P004,911,0012,3.40
E5600056,P006,911,0012,3.80
E5600056,P007,911,0012,3.50
E5600056,P008,911,0012,6.40
E5600056,P009,911,0012,9.30
E5600056,P016,911,0012,2.60
E5600056,P017,911,0012,2.40
E5600056,P018,911,0012,0.20
E5600056,P021,911,0012,2.60
E5600056,P022,911,0012,3.40
E5600056,P023,911,0012,1.30
E5600056,P024,911,0012,2.30
E5002890,P001,911,0006,5.50
E5002890,P002,911,0006,5.30
E5002890,P003,911,0006,5.70
E5600869,P001,911,0006,5.00
S1900710,P070,911,0012,6.00
S1900710,P015,911,0012,0.00
S1900710,P050,911,0012,4.60
S1900710,P056,911,0012,3.40
S1900710,P060,911,0012,0.00
S2202553,P001,911,0006,1.60
S2202553,P002,911,0006,1.20
S2202553,P003,911,0006,2.30
S1900658,P014,911,0012,1.20
S2300438,P001,922,0000,0.00
S2300438,P001,923,0000,44.00
S2300438,P001,936,0000,6.60
S2300401,P011,911,0006,12.30
E4900744,P001,911,0006,0.00
E4900744,P002,911,0006,0.00
E4900744,P023,911,0006,0.00
S1900685,P002,911,0006,12.40
S1900685,P421,911,0006,10.20
S1900685,P411,911,0006,5.30
S1602755,P101,922,0000,0.00
S1602755,P201,922,0000,2.00
S1602755,P301,922,0000,3.00
S1602755,P101,923,0000,0.00
S1602755,P201,923,0000,52.00
S1602755,P301,923,0000,61.00
S1602755,P101,924,0000,0.00
S1602755,P201,924,0000,9.00
S1602755,P301,924,0000,3.00
S1602755,P101,926,0000,0.00
S1602755,P201,926,0000,7.00
S1602755,P301,926,0000,8.00
S1602755,P101,936,0000,0.00
S1602755,P201,936,0000,9.40
S1602755,P301,936,0000,14.00
S2100223,P015,922,0000,44.00
S2100223,P015,923,0000,74.00
S2100223,P015,936,0000,3.60
E5600850,PC01,923,0000,0.70
E5600850,PC01,924,0000,0.70
E5600850,PC01,936,0000,20.80
E5600850,PC01,926,0000,0.00
S2300429,P701,911,0006,7.50
S2300429,PF01,911,0006,4.40
S1900658,P014,923,0015,4.00
S1900658,P014,922,0015,8.00
S1900658,P014,936,0015,5.00
S1601990,P001,911,0012,4.20
S1601990,P004,911,0012,4.30
S1601990,P049,911,0012,1.90
E5002890,P001,922,0000,2.00
E5002890,P002,922,0000,1.00
E5002890,P003,922,0000,1.00
E5002890,P001,923,0000,0.00
E5002890,P002,923,0000,1.00
E5002890,P003,923,0000,111.00
E5002890,P001,924,0000,0.00
E5002890,P002,924,0000,2.00
E5002890,P003,924,0000,2.00
E5002890,P001,926,0000,0.00
E5002890,P002,926,0000,0.00
E5002890,P003,926,0000,14.00
E5002890,P001,936,0000,21.10
E5002890,P002,936,0000,20.10
E5002890,P003,936,0000,9.20
E5600869,P001,922,0000,105.00
E5600869,P001,923,0000,114.00
E5600869,P001,936,0000,7.40
S2300429,P701,911,0000,8.30
S2300429,P701,922,0000,0.00
S2300429,P701,923,0000,0.00
S2300429,P701,936,0000,0.00
S2300429,PF01,911,0000,4.40
S2300429,PF01,922,0000,25.00
S2300429,PF01,923,0000,27.00
S2300429,PF01,936,0000,6.20
E5400878,P010,911,0000,2.30
E4900333,P001,911,0006,0.00
E4900333,P002,911,0006,0.00
E4900333,P003,911,0006,0.00
E4900333,P103,911,0006,0.00
E4900333,P021,911,0006,8.50
E4900333,P105,911,0006,0.00
E4900744,P001,923,0000,0.00
E4900744,P023,923,0000,0.00
E4900744,P001,936,0000,0.00
E4900744,P023,936,0000,0.00
E5600056,P004,922,0015,0.00
E5600056,P004,923,0015,0.00
E5600056,P004,924,0015,0.00
E5600056,P004,936,0015,20.80
E5600056,P006,922,0015,18.00
E5600056,P006,923,0015,57.00
E5600056,P006,924,0015,0.00
E5600056,P006,936,0015,5.80
E5600056,P007,922,0015,12.00
E5600056,P007,923,0015,26.00
E5600056,P007,924,0015,1.00
E5600056,P007,936,0015,4.20
E5600056,P008,922,0015,0.00
E5600056,P008,923,0015,0.00
E5600056,P008,924,0015,0.00
E5600056,P008,936,0015,18.60
E5600056,P016,922,0015,0.00
E5600056,P016,923,0015,47.00
E5600056,P016,936,0015,15.50
E5600056,P017,922,0015,1.00
E5600056,P017,923,0015,27.00
E5600056,P017,924,0015,0.00
E5600056,P017,936,0015,4.40
E5600056,P018,922,0015,1.00
E5600056,P018,923,0015,35.00
E5600056,P018,924,0015,0.00
E5600056,P018,936,0015,9.00
E5600056,P021,922,0015,1.00
E5600056,P021,923,0015,46.00
E5600056,P021,924,0015,0.00
E5600056,P021,936,0015,4.50
E5600056,P024,922,0015,1.00
E5600056,P024,923,0015,35.00
E5600056,P024,924,0015,2.00
E5600056,P024,936,0015,6.70
E5600056,P034,922,0015,2.00
E5600056,P034,923,0015,47.00
E5600056,P034,936,0015,2.70
S1900710,P070,923,0015,21.00
S1900710,P070,936,0015,9.60
S1900710,P070,922,0015,6.00
S1900710,P015,923,0015,0.00
S1900710,P015,936,0015,0.00
S1900710,P015,922,0015,0.00
S1900710,P050,923,0015,117.00
S1900710,P050,936,0015,6.80
S1900710,P050,922,0015,75.00
S1900710,P056,923,0015,39.00
S1900710,P056,936,0015,3.40
S1900710,P056,922,0015,0.00
S1900710,P060,923,0015,0.00
S1900710,P060,936,0015,0.00
S1900710,P060,922,0015,0.00
S1900685,P421,922,0000,15.00
S1900685,P421,923,0000,64.00
S1900685,P421,936,0000,7.00
S1900685,P411,922,0000,33.00
S1900685,P411,923,0000,63.00
S1900685,P411,936,0000,12.50
S2202553,P001,922,0000,3.00
S2202553,P002,922,0000,28.00
S2202553,P003,922,0000,13.00
S2202553,P001,923,0000,87.00
S2202553,P002,923,0000,83.00
S2202553,P003,923,0000,87.00
S2202553,P001,924,0000,24.00
S2202553,P002,924,0000,4.00
S2202553,P003,924,0000,1.00
S2202553,P001,926,0000,16.00
S2202553,P002,926,0000,33.00
S2202553,P003,926,0000,32.00
