2016-01-15,1452787200,,,
N0702450,PG01,922,0000,37
N0702450,PG01,923,0000,215
N0702450,PG01,936,0000,6.1
N0702450,PG01,948,0000,142323
N0702450,PG01,959,0000,55
N0702450,PG01,911,0000,10.2
N0702450,PG01,922,0000,36
N0702450,PG01,923,0000,215
N0702450,PG01,936,0000,6.1
N1400562,P004,922,0000,34
N1400562,P004,923,0000,203
N1400562,P004,936,0000,6.3
N1400562,P004,948,0000,153986
N1400562,P004,959,0000,55
N1400562,P004,911,0000,8.5
N1400562,P004,922,0000,37
N1400562,P004,923,0000,213
N1400562,P004,936,0000,6.5
N1504207,P001,922,0000,0
N1504207,P001,923,0000,16
N1504207,P001,924,0000,0
N1504207,P001,936,0000,14.1
N1504207,P001,948,0000,1312050
N1504207,P001,959,0000,106
N1504207,P001,911,0000,1.5
N1504207,P001,922,0000,0
N1504207,P001,923,0000,17
N1504207,P001,924,0000,0
N1504207,P001,936,0000,14.1
N1505633,P001,922,0000,0
N1505633,P001,923,0000,0
N1505633,P001,924,0000,0
N1505633,P001,936,0000,0
N1505633,P001,948,0000,0
N1505633,P001,959,0000,0
N1505633,P001,911,0000,0
N1505633,P001,922,0000,0
N1505633,P001,923,0000,0
N1505633,P001,924,0000,0
N1505633,P001,936,0000,0
N1601229,P001,911,0000,4.9
N3201030,P001,922,0000,1
N3201030,P001,923,0000,87
N3201030,P001,924,0000,14
N3201030,P001,926,0000,22
N3201030,P001,936,0000,10.7
N3201030,P001,948,0000,75849
N3201030,P001,959,0000,157
N3201030,P001,911,0000,2.1
N3201030,P001,922,0000,1
N3201030,P001,923,0000,96
N3201030,P001,924,0000,10
N3201030,P001,926,0000,21
N3201030,P001,936,0000,12.8
N0702450,PG01,911,0006,10.2
N1400562,P004,911,0006,9.6
N1504207,P001,911,0006,1.5
N1505633,P001,911,0006,0
N1601229,P001,911,0006,4.9
N3201030,P001,911,0006,2.6
N0702450,PG01,911,0012,10.2
N1400562,P004,911,0012,8.4
N1504207,P001,911,0012,1.5
N1505633,P001,911,0012,0
N1601229,P001,911,0012,5.1
N3201030,P001,911,0012,2.7
N0702450,PG01,922,0015,37
N0702450,PG01,923,0015,217
N0702450,PG01,936,0015,6
N1400562,P004,922,0015,33
N1400562,P004,923,0015,208
N1400562,P004,936,0015,6.3
N1504207,P001,922,0015,0
N1504207,P001,923,0015,16
N1504207,P001,924,0015,0
N1504207,P001,936,0015,14.1
N1505633,P001,922,0015,0
N1505633,P001,923,0015,0
N1505633,P001,924,0015,0
N1505633,P001,936,0015,0
N3201030,P001,922,0015,0
N3201030,P001,923,0015,97
N3201030,P001,924,0015,7
N3201030,P001,926,0015,23
N3201030,P001,936,0015,11.9
N0702450,PG01,911,0018,10.2
N1400562,P004,911,0018,8.1
N1504207,P001,911,0018,1.5
N1505633,P001,911,0018,0
N1601229,P001,911,0018,5.2
N3201030,P001,911,0018,3
N0702450,PG01,911,0024,10.2
N1400562,P004,911,0024,9.3
N1504207,P001,911,0024,1.5
N1505633,P001,911,0024,0
N1601229,P001,911,0024,5.3
N3201030,P001,911,0024,3.1
N0702450,PG01,911,0030,10.2
N0702450,PG01,922,0030,37
N0702450,PG01,923,0030,216
N0702450,PG01,936,0030,6.1
N1400562,P004,911,0030,8.5
N1400562,P004,922,0030,33
N1400562,P004,923,0030,198
N1400562,P004,936,0030,6.3
N1504207,P001,911,0030,1.5
N1504207,P001,922,0030,0
N1504207,P001,923,0030,16
N1504207,P001,924,0030,0
N1504207,P001,936,0030,14.1
N1505633,P001,911,0030,0
N1505633,P001,922,0030,0
N1505633,P001,923,0030,0
N1505633,P001,924,0030,0
N1505633,P001,936,0030,0
N1601229,P001,911,0030,5.2
N3201030,P001,911,0030,3.7
N3201030,P001,922,0030,0
N3201030,P001,923,0030,81
N3201030,P001,924,0030,30
N3201030,P001,926,0030,21
N3201030,P001,936,0030,9.8
N0702450,PG01,911,0036,10.2
N1400562,P004,911,0036,8.7
N1504207,P001,911,0036,1.5
N1505633,P001,911,0036,0
N1601229,P001,911,0036,5.2
N3201030,P001,911,0036,3.4
N0702450,PG01,911,0042,10.1
N1400562,P004,911,0042,10.3
N1504207,P001,911,0042,1.5
N1505633,P001,911,0042,0
N1601229,P001,911,0042,5.1
N3201030,P001,911,0042,3.5
N0702450,PG01,922,0045,37
N0702450,PG01,923,0045,212
N0702450,PG01,936,0045,6
N1400562,P004,922,0045,34
N1400562,P004,923,0045,194
N1400562,P004,936,0045,6.2
N1504207,P001,922,0045,0
N1504207,P001,923,0045,16
N1504207,P001,924,0045,0
N1504207,P001,936,0045,14.2
N1505633,P001,922,0045,0
N1505633,P001,923,0045,0
N1505633,P001,924,0045,0
N1505633,P001,936,0045,0
N3201030,P001,922,0045,3
N3201030,P001,923,0045,84
N3201030,P001,924,0045,14
N3201030,P001,926,0045,24
N3201030,P001,936,0045,10.4
N0702450,PG01,911,0048,10.2
N1400562,P004,911,0048,9
N1504207,P001,911,0048,1.5
N1505633,P001,911,0048,0
N1601229,P001,911,0048,5
N3201030,P001,911,0048,3.9
N0702450,PG01,911,0054,10.1
N1400562,P004,911,0054,8.9
N1504207,P001,911,0054,1.6
N1505633,P001,911,0054,0
N1601229,P001,911,0054,4.9
N3201030,P001,911,0054,3.3
N0702450,PG01,922,0100,37
N0702450,PG01,923,0100,220
N0702450,PG01,936,0100,6.2
N0702450,PG01,948,0100,142358
N0702450,PG01,959,0100,55
N0702450,PG01,911,0100,10.3
N0702450,PG01,922,0100,37
N0702450,PG01,923,0100,213
N0702450,PG01,936,0100,6.1
N1400562,P004,922,0100,33
N1400562,P004,923,0100,196
N1400562,P004,936,0100,6.3
N1400562,P004,948,0100,154317
N1400562,P004,959,0100,56
N1400562,P004,911,0100,10
N1400562,P004,922,0100,32
N1400562,P004,923,0100,188
N1400562,P004,936,0100,6.1
N1504207,P001,922,0100,0
N1504207,P001,923,0100,0
N1504207,P001,924,0100,0
N1504207,P001,936,0100,0
N1504207,P001,948,0100,0
N1504207,P001,959,0100,97
N1504207,P001,911,0100,3.5
N1504207,P001,922,0100,0
N1504207,P001,923,0100,18
N1504207,P001,924,0100,291
N1504207,P001,936,0100,15.5
N1505633,P001,922,0100,0
N1505633,P001,923,0100,0
N1505633,P001,924,0100,0
N1505633,P001,936,0100,0
N1505633,P001,948,0100,0
