2018-03-10,1520611200,,,
G3200778,P101,911,0000,1.10
G3200778,P102,911,0000,1.80
G3200778,P202,911,0000,1.20
G3200778,P301,911,0000,2.50
G3200778,P302,911,0000,2.40
G3200849,P201,911,0000,3.80
G3200849,P201,923,0000,0.00
G3200849,P201,936,0000,20.90
G3200849,P203,911,0000,4.10
G3200849,P301,923,0000,0.00
G3200849,P301,936,0000,20.90
G3200849,P301,911,0000,4.30
G3200849,P304,911,0000,3.90
G3700791,P105,911,0000,2.70
G3700791,P105,922,0000,0.00
G3700791,P105,923,0000,0.00
G3700791,P105,936,0000,23.70
G3700791,P115,911,0000,1.70
G3700791,P115,922,0000,6.00
G3700791,P115,923,0000,15.00
G3700791,P115,936,0000,6.20
G32A0540,P001,911,0000,1.40
G3801239,P001,911,0000,1.70
G3801239,P002,911,0000,2.00
G3200778,P101,911,0006,1.20
G3200778,P102,911,0006,1.80
G3200778,P202,911,0006,1.20
G3200778,P301,911,0006,2.50
G3200778,P302,911,0006,2.60
G3200849,P201,911,0006,3.80
G3200849,P203,911,0006,4.10
G3200849,P301,911,0006,4.30
G3200849,P304,911,0006,3.90
G3700791,P105,911,0006,2.70
G3700791,P115,911,0006,1.70
G3801239,P001,911,0006,1.70
G3801239,P002,911,0006,2.00
G3200849,P201,911,0012,3.80
G3200849,P203,911,0012,4.10
G3200849,P301,911,0012,4.30
G3200849,P304,911,0012,3.90
