2016-04-13,1460476800,,,
R8400827,P001,911,0000,3.9
R0503072,P001,911,0000,3.5
R0503072,P002,911,0000,2.9
R0503072,P003,911,0000,1.6
R0503072,P004,911,0000,2.1
R1407702,P001,911,0000,2.1
R1407702,P002,911,0000,1.7
R0500400,P003,911,0000,0
R0500400,P003,922,0000,0
R0500400,P003,923,0000,0
R0500400,P003,936,0000,0
R0500400,P003,948,0000,0
R0500400,P003,959,0000,0
R9702160,P001,911,0000,5.7
R9702160,P001,922,0000,85
R9702160,P001,923,0000,117
R9702160,P001,936,0000,4.8
R0503072,P001,922,0000,0
R0503072,P001,923,0000,17
R0503072,P001,924,0000,3
R0503072,P001,936,0000,13.5
R0503072,P001,948,0000,1535432
R0503072,P001,959,0000,122
R0503072,P002,922,0000,0
R0503072,P002,923,0000,15
R0503072,P002,924,0000,2
R0503072,P002,936,0000,13.6
R0503072,P002,948,0000,1429283
R0503072,P002,959,0000,120
R0503072,P003,922,0000,0
R0503072,P003,923,0000,0
R0503072,P003,924,0000,0
R0503072,P003,936,0000,21.9
R0503072,P003,948,0000,0
R0503072,P003,959,0000,36
R0503072,P004,922,0000,0
R0503072,P004,923,0000,0
R0503072,P004,924,0000,0
R0503072,P004,936,0000,21.8
R0503072,P004,948,0000,0
R0503072,P004,959,0000,42
R1407702,P001,922,0000,1
R1407702,P001,923,0000,82
R1407702,P001,924,0000,6
R1407702,P001,926,0000,15
R1407702,P001,936,0000,12.4
R1407702,P001,948,0000,74252
R1407702,P001,959,0000,163
R1407702,P002,922,0000,4
R1407702,P002,923,0000,93
R1407702,P002,924,0000,5
R1407702,P002,926,0000,15
R1407702,P002,936,0000,10.5
R1407702,P002,948,0000,86678
R1407702,P002,959,0000,161
R9702160,P001,948,0000,123314
R9702160,P001,959,0000,142
D3202577,P001,911,0000,2.3
D3202577,P001,922,0000,1
D3202577,P001,923,0000,94
D3202577,P001,924,0000,2
D3202577,P001,926,0000,13
D3202577,P001,936,0000,10.4
D3202577,P001,937,0000,7.6
D3202577,P001,948,0000,78792
D3202577,P001,959,0000,143
D3202577,P002,911,0000,5.2
D3202577,P002,922,0000,0
D3202577,P002,923,0000,94
D3202577,P002,924,0000,1
D3202577,P002,926,0000,9
D3202577,P002,936,0000,11.2
D3202577,P002,937,0000,8.4
D3202577,P002,948,0000,65212
D3202577,P002,959,0000,135
R9701341,P001,911,0000,4.7
R0500400,P003,911,0006,0
R8400827,P001,911,0006,4.5
R0503072,P001,911,0006,3.5
R0503072,P002,911,0006,2.9
R0503072,P003,911,0006,1.6
R0503072,P004,911,0006,2.1
R1407702,P001,911,0006,2.2
R1407702,P002,911,0006,1.7
R9702160,P001,911,0006,5.9
D3202577,P001,911,0006,2.4
D3202577,P002,911,0006,5.2
R9701341,P001,911,0006,5.3
R0500400,P003,911,0012,0
R9702160,P001,911,0012,6.4
R8400827,P001,911,0012,4.3
R0503072,P001,911,0012,3.5
R0503072,P002,911,0012,2.9
R0503072,P003,911,0012,1.6
R0503072,P004,911,0012,2.2
R1407702,P001,911,0012,2.1
R1407702,P002,911,0012,1.7
D3202577,P001,911,0012,2.4
D3202577,P002,911,0012,5.2
R9701341,P001,911,0012,5.5
R0500400,P003,922,0015,0
R0500400,P003,923,0015,0
R0500400,P003,936,0015,0
R9702160,P001,922,0015,80
R9702160,P001,923,0015,122
R9702160,P001,936,0015,5.2
R0503072,P001,922,0015,0
R0503072,P001,923,0015,17
R0503072,P001,924,0015,3
R0503072,P001,936,0015,13.5
R0503072,P002,922,0015,0
R0503072,P002,923,0015,15
R0503072,P002,924,0015,2
R0503072,P002,936,0015,13.6
R0503072,P003,922,0015,0
R0503072,P003,923,0015,0
R0503072,P003,924,0015,0
R0503072,P003,936,0015,21.9
R0503072,P004,922,0015,0
R0503072,P004,923,0015,0
R0503072,P004,924,0015,0
R0503072,P004,936,0015,21.7
R1407702,P001,922,0015,1
R1407702,P001,923,0015,82
R1407702,P001,924,0015,5
R1407702,P001,926,0015,14
R1407702,P001,936,0015,12.6
R1407702,P002,922,0015,4
R1407702,P002,923,0015,93
R1407702,P002,924,0015,5
R1407702,P002,926,0015,15
R1407702,P002,936,0015,9.9
D3202577,P001,922,0015,1
D3202577,P001,923,0015,90
D3202577,P001,924,0015,1
D3202577,P001,926,0015,13
D3202577,P001,936,0015,10.4
D3202577,P001,937,0015,7.6
D3202577,P002,922,0015,0
