2016-09-10,1473436800,,,
B2402442,P001,911,0000,2.6
B2402442,P002,911,0000,1
B2402442,P003,911,0000,0.3
L0056153,P001,911,0000,2
L0056153,P002,911,0000,1.7
L0200633,P001,911,0000,3.2
L0200633,P007,911,0000,3.3
L0200633,P008,911,0000,0.6
L0200633,P009,911,0000,3.1
L0200633,PE01,911,0000,3.1
L0200633,PJ07,911,0000,1.7
L0200633,PL07,911,0000,2
L0200633,PM01,911,0000,2.5
L0200633,PP01,911,0000,6.7
L0200633,PQ01,911,0000,4.8
L9200693,P001,911,0000,10
L9200693,P002,911,0000,11.4
L9200693,P701,911,0000,7.4
L9201289,P001,911,0000,1.5
L9201289,P002,911,0000,1.2
B2402442,P001,911,0006,2.6
B2402442,P002,911,0006,0.8
B2402442,P003,911,0006,0.3
L0056153,P001,911,0006,1.9
L0056153,P002,911,0006,1.7
L9201289,P001,911,0006,1.5
L9201289,P002,911,0006,1.2
