2017-12-27,1514304000,,,
P5801728,P201,911,0000,10.7
P5801728,P301,911,0000,6.9
P5801728,P401,911,0000,8.6
P5801728,P501,911,0000,3.1
P5801728,P601,911,0000,4.9
P5801728,P701,911,0000,10.6
P5802074,P001,911,0000,-
P5802074,P001,922,0000,-
P5802074,P001,923,0000,-
P5802074,P001,924,0000,-
P5802074,P001,926,0000,-
P5802074,P001,936,0000,-
P5802074,P001,937,0000,-
P5802074,P002,911,0000,-
P5802074,P002,922,0000,-
P5802074,P002,923,0000,-
P5802074,P002,924,0000,-
P5802074,P002,926,0000,-
P5802074,P002,936,0000,-
P5802074,P002,937,0000,-
P5802092,PP06,923,0000,-
P5802092,PP06,936,0000,-
P5802092,PG01,911,0000,12.1
P5802092,PG01,922,0000,15
P5802092,PG01,923,0000,40
P5802092,PG01,936,0000,5.2
P5802092,PG02,911,0000,5.9
P5802092,PG02,922,0000,11
P5802092,PG02,923,0000,25
P5802092,PG02,936,0000,4.7
P5802421,P01A,911,0000,7.39
P5802421,P01A,922,0000,4.11
P5802421,P01A,923,0000,39.73
P5802421,P01A,924,0000,103.1
P5802421,P01A,936,0000,3.91
P5802421,P04A,911,0000,-
P5802421,P04A,922,0000,-
P5802421,P04A,923,0000,-
P5802421,P04A,924,0000,-
P5802421,P04A,936,0000,-
P5802421,P05A,911,0000,6.29
P5802421,P05A,922,0000,5.53
P5802421,P05A,923,0000,28.19
P5802421,P05A,924,0000,44.07
P5802421,P05A,936,0000,5.44
P5802421,P101,911,0000,4.4
P5802421,P201,911,0000,4.5
P5802421,P301,911,0000,3.1
P5802421,P401,911,0000,7.2
P5802421,P701,911,0000,90.1
P5802421,P801,911,0000,89.6
P5802421,PC01,911,0000,1
P5802421,PD01,911,0000,2.9
P5802421,PE01,911,0000,3.9
P5802421,PQ01,911,0000,-
P5802421,PS01,911,0000,-
P5802421,PT01,911,0000,4.1
P5802430,PA01,911,0000,11.33
P5802430,PA01,922,0000,18.67
P5802430,PA01,923,0000,32.32
P5802430,PA01,924,0000,75.02
P5802430,PA01,936,0000,5.45
P5802430,PB01,911,0000,11.04
P5802430,PB01,922,0000,13.96
P5802430,PB01,923,0000,31.83
P5802430,PB01,924,0000,21.5
P5802430,PB01,936,0000,4.19
P5802430,PC01,911,0000,7.7
P5802430,PC01,922,0000,18.29
P5802430,PC01,923,0000,46.26
P5802430,PC01,924,0000,91.81
P5802430,PC01,936,0000,4.59
P5802430,PD01,911,0000,11.39
P5802430,PD01,922,0000,11.94
P5802430,PD01,923,0000,33.02
P5802430,PD01,924,0000,23.28
P5802430,PD01,936,0000,5.12
P5802430,PE01,911,0000,9.74
P5802430,PE01,922,0000,16.65
P5802430,PE01,923,0000,36.19
P5802430,PE01,924,0000,26.03
P5802430,PE01,936,0000,5.1
P4600987,P001,911,0000,2.7
P4600987,P001,922,0000,18
P4600987,P001,923,0000,56
P4600987,P001,936,0000,6.9
P4600987,P002,911,0000,2
P4600987,P002,922,0000,9
P4600987,P002,923,0000,29
P4600987,P002,936,0000,8.1
P6201053,P001,222,0000,-
P6201053,P001,223,0000,-
P6201053,P001,224,0000,-
P6201053,P001,236,0000,-
P6201053,P001,248,0000,-
P6201053,P001,259,0000,-
P6201053,P001,911,0000,-
P6201053,P001,922,0000,-
P6201053,P001,923,0000,-
P6201053,P001,924,0000,-
P6201053,P001,936,0000,-
P6201053,P002,222,0000,-
P6201053,P002,223,0000,-
P6201053,P002,224,0000,-
P6201053,P002,236,0000,-
P6201053,P002,248,0000,-
P6201053,P002,259,0000,-
P6201053,P002,911,0000,-
P6201053,P002,922,0000,-
P6201053,P002,923,0000,-
P6201053,P002,924,0000,-
P6201053,P002,936,0000,-
P5801719,P101,222,0000,-
P5801719,P101,223,0000,-
P5801719,P101,224,0000,-
P5801719,P101,236,0000,-
P5801719,P101,248,0000,-
P5801719,P101,259,0000,-
P5801719,P101,911,0000,-
P5801719,P101,922,0000,-
P5801719,P101,923,0000,-
P5801719,P101,924,0000,-
P5801719,P101,936,0000,-
P5801719,P201,222,0000,-
P5801719,P201,223,0000,-
P5801719,P201,224,0000,-
P5801719,P201,236,0000,-
P5801719,P201,248,0000,-
P5801719,P201,259,0000,-
P5801719,P201,911,0000,-
P5801719,P201,922,0000,-
P5801719,P201,923,0000,-
P5801719,P201,924,0000,-
P5801719,P201,936,0000,-
P5801719,P401,222,0000,11
P5801719,P401,223,0000,37
P5801719,P401,224,0000,43
P5801719,P401,236,0000,5.4
P5801719,P401,248,0000,1807907
P5801719,P401,259,0000,24
P5801719,P401,911,0000,12.1
P5801719,P401,922,0000,11
