2016-05-05,1462377600,,,
N0702450,PG01,922,0000,35
N0702450,PG01,923,0000,237
N0702450,PG01,936,0000,6.5
N0702450,PG01,948,0000,146512
N0702450,PG01,959,0000,57
N0702450,PG01,911,0000,9.7
N1400562,P004,922,0000,18
N1400562,P004,923,0000,169
N1400562,P004,936,0000,6.6
N1400562,P004,948,0000,136696
N1400562,P004,959,0000,57
N1400562,P004,911,0000,3
N1504207,P001,922,0000,0
N1504207,P001,923,0000,12
N1504207,P001,924,0000,4
N1504207,P001,936,0000,14
N1504207,P001,948,0000,1257949
N1504207,P001,959,0000,106
N1504207,P001,911,0000,1.5
N1505633,P001,922,0000,0
N1505633,P001,923,0000,0
N1505633,P001,924,0000,0
N1505633,P001,936,0000,0
N1505633,P001,948,0000,0
N1505633,P001,959,0000,0
N1505633,P001,911,0000,0
N1601229,P001,911,0000,6.2
N3201030,P001,922,0000,0
N3201030,P001,923,0000,94
N3201030,P001,924,0000,8
N3201030,P001,926,0000,25
N3201030,P001,936,0000,11.2
N3201030,P001,948,0000,65639
N3201030,P001,959,0000,182
N3201030,P001,911,0000,7.9
N0702450,PG01,911,0006,9.7
N1400562,P004,911,0006,3.8
N1504207,P001,911,0006,1.5
N1505633,P001,911,0006,0
N1601229,P001,911,0006,6.2
N3201030,P001,911,0006,7.9
N0702450,PG01,911,0012,9.7
N1400562,P004,911,0012,2.2
N1504207,P001,911,0012,1.5
N1505633,P001,911,0012,0
N1601229,P001,911,0012,6.3
N3201030,P001,911,0012,8.4
N0702450,PG01,922,0015,34
N0702450,PG01,923,0015,238
N0702450,PG01,936,0015,6.5
N1400562,P004,922,0015,17
N1400562,P004,923,0015,163
N1400562,P004,936,0015,6.4
N1504207,P001,922,0015,0
N1504207,P001,923,0015,12
N1504207,P001,924,0015,4
N1504207,P001,936,0015,14
N1505633,P001,922,0015,0
N1505633,P001,923,0015,0
N1505633,P001,924,0015,0
N1505633,P001,936,0015,0
N3201030,P001,922,0015,0
N3201030,P001,923,0015,67
N3201030,P001,924,0015,11
N3201030,P001,926,0015,18
N3201030,P001,936,0015,11
N0702450,PG01,911,0018,9.7
N1400562,P004,911,0018,2.4
N1504207,P001,911,0018,1.5
N1505633,P001,911,0018,0
N1601229,P001,911,0018,6.4
N3201030,P001,911,0018,9.4
N0702450,PG01,911,0024,9.7
N1400562,P004,911,0024,5.2
N1504207,P001,911,0024,1.6
N1505633,P001,911,0024,0
N1601229,P001,911,0024,6.3
N3201030,P001,911,0024,9.6
N0702450,PG01,911,0030,9.7
N0702450,PG01,922,0030,35
N0702450,PG01,923,0030,243
N0702450,PG01,936,0030,6.7
N1400562,P004,911,0030,2.5
N1400562,P004,922,0030,19
N1400562,P004,923,0030,176
N1400562,P004,936,0030,6.8
N1504207,P001,911,0030,1.6
N1504207,P001,922,0030,0
N1504207,P001,923,0030,13
N1504207,P001,924,0030,4
N1504207,P001,936,0030,14
N1505633,P001,911,0030,0
N1505633,P001,922,0030,0
N1505633,P001,923,0030,0
N1505633,P001,924,0030,0
N1505633,P001,936,0030,0
N1601229,P001,911,0030,6.4
N3201030,P001,911,0030,8.6
N3201030,P001,922,0030,0
N3201030,P001,923,0030,95
N3201030,P001,924,0030,6
N3201030,P001,926,0030,26
N3201030,P001,936,0030,11.1
N0702450,PG01,911,0036,9.7
N1400562,P004,911,0036,2.6
N1504207,P001,911,0036,1.5
N1505633,P001,911,0036,0
N1601229,P001,911,0036,6.5
N3201030,P001,911,0036,7.5
N0702450,PG01,911,0042,9.7
N1400562,P004,911,0042,5.6
N1504207,P001,911,0042,1.5
N1505633,P001,911,0042,0
N1601229,P001,911,0042,6.6
N3201030,P001,911,0042,7.9
N0702450,PG01,922,0045,35
N0702450,PG01,923,0045,230
N0702450,PG01,936,0045,6.4
N1400562,P004,922,0045,20
N1400562,P004,923,0045,175
N1400562,P004,936,0045,6.7
N1504207,P001,922,0045,0
N1504207,P001,923,0045,13
N1504207,P001,924,0045,4
N1504207,P001,936,0045,14
N1505633,P001,922,0045,0
N1505633,P001,923,0045,0
N1505633,P001,924,0045,0
N1505633,P001,936,0045,0
N3201030,P001,922,0045,0
N3201030,P001,923,0045,108
N3201030,P001,924,0045,6
N3201030,P001,926,0045,27
N3201030,P001,936,0045,10.7
N0702450,PG01,911,0048,9.6
N1400562,P004,911,0048,2.7
N1504207,P001,911,0048,1.5
N1505633,P001,911,0048,0
N1601229,P001,911,0048,6.4
N3201030,P001,911,0048,6.9
N0702450,PG01,911,0054,9.5
N1400562,P004,911,0054,2.5
N1504207,P001,911,0054,1.6
N1505633,P001,911,0054,0
N1601229,P001,911,0054,6.4
N3201030,P001,911,0054,6.1
N0702450,PG01,922,0100,35
N0702450,PG01,923,0100,220
N0702450,PG01,936,0100,6.4
N0702450,PG01,948,0100,144603
N0702450,PG01,959,0100,57
N0702450,PG01,911,0100,9.7
N1400562,P004,922,0100,33
N1400562,P004,923,0100,171
N1400562,P004,936,0100,6.6
N1400562,P004,948,0100,140729
N1400562,P004,959,0100,57
N1400562,P004,911,0100,5.9
N1504207,P001,922,0100,0
N1504207,P001,923,0100,12
N1504207,P001,924,0100,3
N1504207,P001,936,0100,14
N1504207,P001,948,0100,1263263
N1504207,P001,959,0100,106
N1504207,P001,911,0100,1.6
N1505633,P001,922,0100,0
N1505633,P001,923,0100,0
N1505633,P001,924,0100,0
N1505633,P001,936,0100,0
N1505633,P001,948,0100,0
N1505633,P001,959,0100,0
N1505633,P001,911,0100,0
N1601229,P001,911,0100,6.3
N3201030,P001,922,0100,0
N3201030,P001,923,0100,96
N3201030,P001,924,0100,7
N3201030,P001,926,0100,22
N3201030,P001,936,0100,11.1
N3201030,P001,948,0100,64306
N3201030,P001,959,0100,179
N3201030,P001,911,0100,6.6
N0702450,PG01,911,0106,9.9
N1400562,P004,911,0106,2.8
N1504207,P001,911,0106,1.6
N1505633,P001,911,0106,0
N1601229,P001,911,0106,6.5
N3201030,P001,911,0106,6.6
N0702450,PG01,911,0112,9.6
N1400562,P004,911,0112,2.5
N1504207,P001,911,0112,1.6
N1505633,P001,911,0112,0
N1601229,P001,911,0112,6.5
N3201030,P001,911,0112,6.7
N0702450,PG01,922,0115,35
N0702450,PG01,923,0115,231
N0702450,PG01,936,0115,6.4
N1400562,P004,922,0115,33
N1400562,P004,923,0115,172
N1400562,P004,936,0115,6.6
N1504207,P001,922,0115,0
N1504207,P001,923,0115,12
N1504207,P001,924,0115,3
N1504207,P001,936,0115,14
N1505633,P001,922,0115,0
N1505633,P001,923,0115,0
N1505633,P001,924,0115,0
N1505633,P001,936,0115,0
N3201030,P001,922,0115,0
N3201030,P001,923,0115,109
N3201030,P001,924,0115,7
N3201030,P001,926,0115,25
N3201030,P001,936,0115,11.4
N0702450,PG01,911,0118,9.5
N1400562,P004,911,0118,2.6
N1504207,P001,911,0118,1.6
N1505633,P001,911,0118,0
N1601229,P001,911,0118,6.5
N3201030,P001,911,0118,7.3
N0702450,PG01,911,0124,9.4
N1400562,P004,911,0124,4.5
N1504207,P001,911,0124,1.6
N1505633,P001,911,0124,0
N1601229,P001,911,0124,6.5
N3201030,P001,911,0124,7.7
N0702450,PG01,911,0130,9.4
N0702450,PG01,922,0130,35
N0702450,PG01,923,0130,210
N0702450,PG01,936,0130,6.2
N1400562,P004,911,0130,2.4
N1400562,P004,922,0130,34
N1400562,P004,923,0130,168
N1400562,P004,936,0130,6.5
N1504207,P001,911,0130,1.5
N1504207,P001,922,0130,0
N1504207,P001,923,0130,12
N1504207,P001,924,0130,3
N1504207,P001,936,0130,14
N1505633,P001,911,0130,0
N1505633,P001,922,0130,0
N1505633,P001,923,0130,0
