2015-11-15,1447516800,,,
S1900710,P050,936,0015,6.1,10,N
S1900710,P050,922,0015,71,10,N
S1900710,P056,923,0015,35,10,N
S1900710,P056,936,0015,5.5,10,N
S1900710,P056,922,0015,26,10,N
S1900710,P060,923,0015,22,10,N
S1900710,P060,936,0015,5.7,10,N
S1900710,P060,922,0015,24,10,N
S2202553,P001,922,0000,11,00,N
S2202553,P002,922,0000,13,10,N
S2202553,P003,922,0000,21,10,N
S2202553,P001,923,0000,28,00,N
S2202553,P002,923,0000,82,10,N
S2202553,P003,923,0000,96,10,N
S2202553,P001,924,0000,0,00,N
S2202553,P002,924,0000,4,10,N
S2202553,P003,924,0000,12,10,N
S2202553,P001,926,0000,0,00,N
S2202553,P002,926,0000,20,10,N
S2202553,P003,926,0000,26,10,N
S2202553,P001,936,0000,27.8,00,N
S2202553,P002,936,0000,11,10,N
S2202553,P003,936,0000,9.7,10,N
E5601197,P002,911,0012,3.5,10,N
E5601197,P003,911,0012,3.1,10,N
S1602755,P101,911,0012,4.5,10,N
S1602755,P201,911,0012,5.1,10,N
S1602755,P301,911,0012,0,00,N
S2300429,P701,911,0000,0,00,N
S2300429,P701,922,0000,3,00,N
S2300429,P701,923,0000,0,00,N
S2300429,P701,936,0000,21,00,N
S2300429,PF01,911,0000,4.8,10,N
S2300429,PF01,922,0000,8,10,N
S2300429,PF01,923,0000,31,10,N
S2300429,PF01,936,0000,5.8,10,N
E5400878,P010,911,0000,1.5,10,N
E5600332,P001,911,0012,4.3,10,N
E5600332,P002,911,0012,3,10,N
E5600332,P003,911,0012,3.6,10,N
E5600850,PC01,911,0012,6.1,10,N
S1900685,P421,922,0000,22,10,N
S1900685,P421,923,0000,74,10,N
S1900685,P421,936,0000,6,10,N
S1900685,P411,922,0000,27,10,N
S1900685,P411,923,0000,82,10,N
S1900685,P411,936,0000,11.9,10,N
E4900744,P001,911,0012,9.8,10,N
E4900744,P002,911,0012,6,10,N
E4900744,P023,911,0012,0,00,N
E5600869,P001,911,0012,4.8,10,N
E2000554,P003,911,0018,13.5,10,N
S2300401,P011,911,0012,10.9,10,N
S2300429,P701,911,0012,1.3,00,N
S2300429,PF01,911,0012,5.4,10,N
S1900710,P070,911,0018,6.2,10,N
S1900710,P015,911,0018,0,00,N
S1900710,P050,911,0018,3.8,10,N
S1900710,P056,911,0018,4.7,10,N
S1900710,P060,911,0018,2.7,10,N
S2202553,P001,911,0012,0,00,N
S2202553,P002,911,0012,1.8,10,N
S2202553,P003,911,0012,1.9,10,N
S1601990,P001,911,0018,5.6,10,N
S1601990,P004,911,0018,5,10,N
S1601990,P049,911,0018,2.1,10,N
S1900685,P002,911,0012,15.9,10,N
S1900685,P421,911,0012,11.3,10,N
S1900685,P411,911,0012,5,10,N
S2300438,P001,911,0018,5.1,10,N
E5601197,P002,911,0018,3.5,10,N
E5601197,P003,911,0018,3.1,10,N
S1602755,P101,911,0018,4.6,10,N
S1602755,P201,911,0018,5.1,10,N
S1602755,P301,911,0018,0,00,N
E5600332,P001,911,0018,3.8,10,N
E5600332,P002,911,0018,3,10,N
E5600332,P003,911,0018,3.6,10,N
E5600850,PC01,911,0018,6,10,N
E4900744,P001,911,0018,9.7,10,N
E4900744,P002,911,0018,6.1,10,N
E4900744,P023,911,0018,0,00,N
E5600869,P001,911,0018,4.8,10,N
E5600056,P004,911,0018,2.7,10,N
E5600056,P006,911,0018,2.2,00,N
E5600056,P007,911,0018,3.1,10,N
E5600056,P008,911,0018,2.2,00,N
E5600056,P009,911,0018,3.2,10,N
E5600056,P016,911,0018,3.6,10,N
E5600056,P017,911,0018,2.5,10,N
E5600056,P018,911,0018,4.7,00,N
E5600056,P021,911,0018,3.1,10,N
E5600056,P022,911,0018,3,10,N
E5600056,P023,911,0018,1.3,10,N
E5600056,P024,911,0018,5.9,10,N
S2300401,P011,911,0018,10.9,10,N
S2300429,P701,911,0018,0.8,00,N
S2300429,PF01,911,0018,4.8,10,N
E5600056,P004,911,0024,2.7,10,N
E5600056,P006,911,0024,2,00,N
E5600056,P007,911,0024,3.1,10,N
E5600056,P008,911,0024,2.2,00,N
E5600056,P009,911,0024,2.7,10,N
E5600056,P016,911,0024,3.1,10,N
E5600056,P017,911,0024,2.6,10,N
E5600056,P018,911,0024,4.7,00,N
E5600056,P021,911,0024,2.9,10,N
E5600056,P022,911,0024,3.2,10,N
E5600056,P023,911,0024,1.3,10,N
E5600056,P024,911,0024,6,10,N
S1900710,P070,911,0024,5.8,10,N
S1900710,P015,911,0024,0,00,N
S1900710,P050,911,0024,3.8,10,N
S1900710,P056,911,0024,4.7,10,N
S1900710,P060,911,0024,2.6,10,N
S2202553,P001,911,0018,0,00,N
S2202553,P002,911,0018,1.9,10,N
S2202553,P003,911,0018,2,10,N
S2001314,P004,911,0024,13.6,10,N
E5400878,P001,923,0000,26,10,N
E5400878,P001,936,0000,15.5,10,N
E5400878,P002,923,0000,24,10,N
E5400878,P002,936,0000,15.6,10,N
E5400878,P003,923,0000,0,00,N
E5400878,P003,936,0000,0,00,N
E5400878,P010,923,0000,19,10,N
E5400878,P010,936,0000,13.7,10,N
S2300438,P001,922,0015,0,10,N
S2300438,P001,923,0015,37,10,N
S2300438,P001,936,0015,5.2,10,N
S1900685,P002,911,0018,15.5,10,N
S1900685,P421,911,0018,10.7,10,N
S1900685,P411,911,0018,5,10,N
S1602755,P101,911,0024,4.6,10,N
S1602755,P201,911,0024,5.1,10,N
S1602755,P301,911,0024,0,00,N
S1602755,P101,922,0015,2,10,N
S1602755,P201,922,0015,2,10,N
S1602755,P301,922,0015,0,00,N
S1602755,P101,923,0015,68,10,N
S1602755,P201,923,0015,91,10,N
S1602755,P301,923,0015,0,00,N
S1602755,P101,924,0015,3,10,N
S1602755,P201,924,0015,2,10,N
S1602755,P301,924,0015,0,00,N
S1602755,P101,926,0015,5,10,N
S1602755,P201,926,0015,11,10,N
S1602755,P301,926,0015,0,00,N
S1602755,P101,936,0015,9.7,10,N
S1602755,P201,936,0015,13.1,10,N
S1602755,P301,936,0015,0,00,N
S2300438,P001,911,0024,5.1,10,N
E5601197,P002,911,0024,3.9,10,N
E5601197,P003,911,0024,3.5,10,N
S2300401,P011,923,0015,62,10,N
S2300401,P011,936,0015,6.8,10,N
S2300401,P011,922,0015,42,10,N
E5600850,PC01,923,0015,101.3,10,N
E5600850,PC01,924,0015,4.9,10,N
E5600850,PC01,936,0015,12.8,10,N
E5600850,PC01,926,0015,0.4,10,N
E5400878,P010,911,0012,1.5,10,N
S2300401,P011,911,0024,11,10,N
E5600332,P001,911,0024,3.3,10,N
E5600332,P002,911,0024,3,10,N
E5600332,P003,911,0024,3.5,10,N
E5600056,P004,911,0030,2.7,10,N
E5600056,P006,911,0030,2.2,00,N
E5600056,P007,911,0030,3.1,10,N
E5600056,P008,911,0030,2.2,00,N
E5600056,P009,911,0030,2.6,10,N
E5600056,P016,911,0030,3.2,10,N
E5600056,P017,911,0030,2.6,10,N
E5600056,P018,911,0030,4.7,00,N
E5600056,P021,911,0030,3,10,N
E5600056,P022,911,0030,3.2,10,N
E5600056,P023,911,0030,1.3,10,N
E5600056,P024,911,0030,6,10,N
E5600056,P004,922,0030,11,10,N
E5600056,P004,923,0030,45,10,N
E5600056,P004,924,0030,2,10,N
