2017-03-08,1488902400,,,
S2202553,P003,224,0000,4
S2202553,P001,226,0000,15
S2202553,P002,226,0000,21
S2202553,P003,226,0000,17
S2202553,P001,236,0000,8
E5600056,P006,911,0000,3
S2202553,P002,236,0000,8
E5600056,P007,911,0000,6
S2202553,P003,236,0000,9
E5600056,P008,911,0000,5
S2202553,P001,248,0000,115695
S2202553,P002,248,0000,115843
E5600056,P009,911,0000,2
S2202553,P003,248,0000,109564
E5600056,P016,911,0000,8
S2202553,P001,259,0000,148
E5600056,P017,911,0000,3
S2202553,P002,259,0000,145
E5600056,P018,911,0000,5
S2202553,P003,259,0000,153
E5600056,P021,911,0000,3
E5600056,P022,911,0000,3
E5600056,P023,911,0000,-12
E5600056,P024,911,0000,3
E5600056,P004,922,0000,0
S2001314,P004,248,0000,280994
E5600056,P004,923,0000,0
S2001314,P004,259,0000,53
E5600056,P004,924,0000,0
S2001314,P004,223,0000,60
E5600056,P004,936,0000,0
S2001314,P004,222,0000,6
E5600056,P006,922,0000,0
E5600056,P006,923,0000,62
S2001314,P004,236,0000,5
E5600056,P006,924,0000,0
E5600056,P006,936,0000,5
E5600056,P007,922,0000,0
E5600056,P007,923,0000,32
S1900658,P014,248,0000,0
E5600056,P007,924,0000,1
S1900658,P014,259,0000,0
E5600056,P007,936,0000,4
S1900658,P014,223,0000,0
E5600056,P008,922,0000,10
E5600056,P008,923,0000,56
S1900658,P014,222,0000,0
E5600056,P008,924,0000,70
S1900658,P014,236,0000,0
E5600056,P008,936,0000,5
E5600056,P016,922,0000,0
E5600056,P016,923,0000,42
E5600056,P016,936,0000,11
E5600056,P017,922,0000,2
E5600056,P017,923,0000,28
E5600056,P017,924,0000,0
E5600056,P017,936,0000,6
S1900569,P002,222,0000,0
E5600056,P018,922,0000,0
E5600056,P018,923,0000,17
S1900569,P012,222,0000,0
E5600056,P018,936,0000,4
S1900569,P002,223,0000,0
E5600056,P021,922,0000,0
S1900569,P012,223,0000,0
E5600056,P021,923,0000,49
S1900569,P002,236,0000,22
E5600056,P021,936,0000,4
S1900569,P012,236,0000,0
E5600056,P024,922,0000,5
S1900569,P002,248,0000,0
E5600056,P024,923,0000,26
S1900569,P012,248,0000,0
E5600056,P024,924,0000,1
S1900569,P002,259,0000,73
S1900569,P012,259,0000,0
E5600056,P024,936,0000,5
E5600056,P034,923,0000,35
E5600056,P034,936,0000,1
E5600056,P004,222,0000,0
E5600056,P004,223,0000,0
E5600056,P004,224,0000,0
E5600056,P004,236,0000,0
E5600056,P004,248,0000,0
E5600056,P004,259,0000,0
E5600056,P006,222,0000,0
E5600056,P006,223,0000,63
E5600056,P006,224,0000,0
E5600056,P006,236,0000,5
S2100223,P015,911,0000,10
E2000554,P003,911,0000,13
E2000554,P003,923,0000,31
E2000554,P003,922,0000,8
E2000554,P003,936,0000,7
S1900658,P014,911,0000,0
S1900658,P014,923,0000,0
S1900658,P014,922,0000,0
S1900658,P014,936,0000,0
S2300438,P001,911,0000,4
E5600850,PC01,911,0000,0
E5601197,P002,911,0000,3
E5601197,P003,911,0000,3
E5002890,P001,911,0000,6
E5002890,P002,911,0000,5
S1602755,P101,222,0000,3
E5002890,P003,911,0000,6
S1602755,P201,222,0000,4
E5600869,P001,911,0000,4
S1602755,P301,222,0000,0
S1900710,P070,911,0000,0
S1602755,P101,223,0000,74
S1900710,P070,923,0000,0
S1602755,P201,223,0000,72
S1900710,P070,936,0000,0
S1900710,P070,922,0000,0
S1602755,P301,223,0000,0
S1900710,P070,248,0000,0
S1602755,P101,224,0000,4
S1602755,P201,224,0000,5
S1900710,P070,223,0000,0
S1602755,P301,224,0000,0
S1900710,P070,236,0000,0
S1602755,P101,226,0000,3
S1900710,P070,222,0000,0
S1602755,P201,226,0000,3
S1900710,P070,259,0000,0
S1900710,P056,911,0000,3
S1602755,P301,226,0000,0
S1602755,P101,236,0000,14
S1900710,P056,923,0000,45
S1900710,P056,936,0000,5
S1602755,P201,236,0000,14
S1900710,P056,922,0000,32
S1602755,P301,236,0000,0
S1900710,P056,248,0000,135072
S1602755,P101,248,0000,68786
S1900710,P056,223,0000,44
S1602755,P201,248,0000,58766
S1900710,P056,236,0000,5
S1602755,P301,248,0000,0
S1900710,P056,222,0000,31
S1602755,P101,259,0000,111
S1602755,P201,259,0000,124
S1900710,P056,259,0000,120
S1900710,P015,911,0000,0
S1602755,P301,259,0000,0
S1900710,P050,911,0000,7
S1900710,P060,911,0000,7
S1900710,P015,923,0000,0
S1900710,P015,936,0000,0
S1900710,P015,922,0000,0
S1900685,P421,222,0000,15
S1900710,P050,923,0000,99
S1900685,P421,223,0000,74
S1900710,P050,936,0000,6
S1900710,P050,922,0000,1
S1900685,P421,236,0000,6
S1900685,P421,248,0000,290423
S1900710,P060,923,0000,28
S1900685,P421,259,0000,49
S1900710,P060,936,0000,5
S1900710,P060,922,0000,32
S1900685,P411,222,0000,27
S1900710,P015,248,0000,0
S1900710,P015,223,0000,0
S1900685,P411,223,0000,80
S1900710,P015,236,0000,0
S1900710,P015,222,0000,0
S1900685,P411,236,0000,12
S1900710,P015,259,0000,0
S1900710,P050,248,0000,43812
S1900685,P411,248,0000,21332
S1900710,P050,223,0000,101
S1900685,P411,259,0000,137
S1900710,P050,236,0000,6
S1900710,P050,222,0000,1
S1900710,P050,259,0000,121
S1900710,P060,248,0000,239508
S1900710,P060,223,0000,28
S1900710,P060,236,0000,5
S1900710,P060,222,0000,34
S1900710,P060,259,0000,90
E5602998,P001,911,0000,0
E5602998,P002,911,0000,3
E5602998,P003,911,0000,3
E5602998,P004,911,0000,4
S2202553,P001,911,0000,1
S2202553,P002,911,0000,1
