2017-07-23,1500739200,,,
F0501686,P001,924,0000,21.00
F0501686,P002,911,0000,1.00
F0501686,P002,923,0000,67.00
F0701702,P001,922,0000,0.00
F0701702,P002,922,0000,18.00
F0703948,P001,911,0000,1.30
F0703948,P002,923,0000,107.00
F1600491,P901,911,0000,12.70
F1700736,P601,911,0000,6.90
F1700736,P701,923,0000,24.00
F0501686,P001,911,0000,0.70
F0501686,P001,923,0000,70.00
F0701702,P001,923,0000,0.00
F0701702,P002,923,0000,64.00
F0703948,P001,923,0000,77.00
F0703948,P002,922,0000,12.00
F0703948,P002,924,0000,13.00
F0703948,P003,911,0000,2.80
F1600491,P501,922,0000,0.00
F1600491,P901,922,0000,30.00
F1700736,P601,923,0000,21.00
F2300972,P101,923,0000,73.00
F2300972,P201,911,0000,1.20
F2300972,P301,923,0000,78.00
F0501686,P001,922,0000,10.00
F0701702,P002,911,0000,6.40
F0703948,P001,922,0000,6.00
F0703948,P002,911,0000,0.80
F0703948,P003,922,0000,5.00
F1600491,P501,923,0000,0.00
F1600491,P901,923,0000,63.00
F1700736,P701,911,0000,1.60
F2300972,P101,922,0000,3.00
F2300972,P201,923,0000,77.00
F2300972,P301,924,0000,4.00
F2300972,P101,911,0000,2.20
F2300972,P201,922,0000,2.00
F2300972,P301,911,0000,2.40
F0501686,P002,922,0000,7.00
F0501686,P002,924,0000,11.00
F0701702,P001,911,0000,0.00
F0703948,P001,924,0000,11.00
F0703948,P003,923,0000,89.00
F0703948,P003,924,0000,16.00
F1600491,P501,911,0000,7.20
F1700736,P601,922,0000,5.00
F1700736,P701,922,0000,5.00
F2300972,P101,924,0000,2.00
F2300972,P201,924,0000,2.00
F2300972,P301,922,0000,1.00
F0501686,P002,911,0006,1.00
F0703948,P001,911,0006,1.30
F1600491,P901,911,0006,13.20
F1700736,P601,911,0006,6.90
F0501686,P001,911,0006,0.70
F0703948,P003,911,0006,2.80
F2300972,P201,911,0006,1.20
F0701702,P002,911,0006,6.50
F0703948,P002,911,0006,0.80
F1700736,P701,911,0006,1.70
F2300972,P101,911,0006,2.20
F2300972,P301,911,0006,2.40
F0701702,P001,911,0006,0.00
F1600491,P501,911,0006,7.20
F0501686,P002,911,0012,1.00
F0703948,P001,911,0012,1.50
F1600491,P901,911,0012,13.30
F1700736,P601,911,0012,6.90
F0501686,P001,911,0012,0.70
F0703948,P003,911,0012,2.80
F2300972,P201,911,0012,1.20
F0701702,P002,911,0012,6.40
F0703948,P002,911,0012,0.80
F1700736,P701,911,0012,1.60
F2300972,P101,911,0012,2.20
F2300972,P301,911,0012,2.40
F0701702,P001,911,0012,0.00
F1600491,P501,911,0012,7.10
F0501686,P001,924,0015,11.00
F0501686,P002,923,0015,71.00
F0701702,P001,922,0015,0.00
F0701702,P002,922,0015,18.00
F0703948,P002,923,0015,99.00
F1700736,P701,923,0015,24.00
F0501686,P001,923,0015,66.00
F0701702,P001,923,0015,0.00
F0701702,P002,923,0015,56.00
F0703948,P001,923,0015,78.00
F0703948,P002,922,0015,11.00
F0703948,P002,924,0015,14.00
F1600491,P501,922,0015,0.00
F1600491,P901,922,0015,31.00
F1700736,P601,923,0015,21.00
F2300972,P101,923,0015,71.00
F2300972,P301,923,0015,79.00
F0501686,P001,922,0015,10.00
F0703948,P001,922,0015,5.00
F0703948,P003,922,0015,6.00
F1600491,P501,923,0015,0.00
F1600491,P901,923,0015,64.00
F2300972,P101,922,0015,2.00
F2300972,P201,923,0015,79.00
F2300972,P301,924,0015,2.00
F2300972,P201,922,0015,3.00
F0501686,P002,922,0015,7.00
F0501686,P002,924,0015,11.00
F0703948,P001,924,0015,9.00
F0703948,P003,923,0015,85.00
F0703948,P003,924,0015,16.00
F1700736,P601,922,0015,5.00
F1700736,P701,922,0015,5.00
F2300972,P101,924,0015,2.00
