2017-07-28,1501171200,,,
J5901658,P201,911,0000,15.67
J5901658,P201,922,0000,29.59
J5901658,P201,923,0000,78.35
J5901658,P201,936,0000,7.29
J5901658,P201,948,0000,137348.00
J5901658,P201,959,0000,56.50
J6000230,P202,911,0000,0.00
J6000230,P205,911,0000,0.00
J5901658,P201,911,0006,12.81
J6000230,P202,911,0006,0.00
J6000230,P205,911,0006,0.00
J5901658,P201,911,0012,14.78
J6000230,P202,911,0012,0.00
J6000230,P205,911,0012,0.00
J6000230,P202,948,2200,0.00
J6000230,P202,959,2200,31.90
J5601064,P001,948,2245,1037113.00
J5601064,P001,959,2245,103.00
J5601064,P002,948,2245,1008183.00
J5601064,P002,959,2245,112.00
J5601064,P003,948,2245,973618.00
J5601064,P003,959,2245,113.00
J5901658,P201,948,2300,146391.00
J5901658,P201,959,2300,56.86
J5601064,P001,923,2315,9.00
J5601064,P001,936,2315,13.30
J5601064,P002,923,2315,8.00
J5601064,P002,936,2315,13.40
J5601064,P003,923,2315,8.00
J5601064,P003,936,2315,13.50
J6000230,P202,923,2330,0.00
J6000230,P202,936,2330,20.60
J5901658,P201,922,2345,30.88
J5901658,P201,923,2345,79.41
J5901658,P201,936,2345,7.35
J5901658,P201,911,2354,15.57
J6000230,P202,911,2354,0.00
J6000230,P205,911,2354,0.00
