2016-06-13,1465747200,,,
B2402442,P001,911,0000,2.3
B2402442,P001,922,0000,1
B2402442,P001,923,0000,90
B2402442,P001,924,0000,6
B2402442,P001,926,0000,20
B2402442,P001,936,0000,15.7
B2402442,P001,937,0000,4.7
B2402442,P002,911,0000,3.2
B2402442,P002,922,0000,2
B2402442,P002,923,0000,116
B2402442,P002,924,0000,1
B2402442,P002,926,0000,14
B2402442,P002,936,0000,12.3
B2402442,P002,937,0000,8.7
B2402442,P003,911,0000,1.5
B2402442,P003,922,0000,2
B2402442,P003,923,0000,89
B2402442,P003,924,0000,2
B2402442,P003,926,0000,31
B2402442,P003,936,0000,15.3
B2402442,P003,937,0000,5.6
L0056153,P001,911,0000,0.3
L0056153,P001,923,0000,87
L0056153,P001,924,0000,6
L0056153,P001,926,0000,14
L0056153,P001,936,0000,9.8
L0056153,P002,911,0000,1.2
L0056153,P002,923,0000,89
L0056153,P002,924,0000,13
L0056153,P002,926,0000,16
L0056153,P002,936,0000,8.5
L0200473,P011,911,0000,9.4
L0200473,P011,922,0000,32
L0200473,P011,923,0000,41
L0200473,P011,936,0000,4.2
L0200473,P021,911,0000,4.8
L0200473,P021,922,0000,29
L0200473,P021,923,0000,44
L0200473,P021,936,0000,4.6
L0200473,P101,911,0000,15.4
L0200473,P101,922,0000,34
L0200473,P101,923,0000,77
L0200473,P101,936,0000,4.5
L0200473,P201,911,0000,14.4
L0200473,P201,922,0000,37
L0200473,P201,923,0000,81
L0200473,P201,936,0000,4.1
L0200473,P301,911,0000,15
L0200473,P301,922,0000,52
L0200473,P301,923,0000,78
L0200473,P301,936,0000,4.7
L0200473,P401,911,0000,17.1
L0200473,P401,922,0000,41
L0200473,P401,923,0000,79
L0200473,P401,936,0000,4.3
L0200473,P501,911,0000,14.6
L0200473,P501,922,0000,46
L0200473,P501,923,0000,78
L0200473,P501,936,0000,4.5
L0200473,P601,911,0000,0
L0200473,P601,922,0000,0
L0200473,P601,923,0000,0
L0200473,P601,936,0000,0
L0200473,P701,911,0000,13.4
L0200473,P701,922,0000,41
L0200473,P701,923,0000,81
L0200473,P701,936,0000,4.5
L0200473,P801,911,0000,15.9
L0200473,P801,922,0000,46
L0200473,P801,923,0000,81
L0200473,P801,936,0000,4.3
L0200633,P001,911,0000,1.7
L0200633,P007,911,0000,3.4
L0200633,P007,922,0000,22
L0200633,P007,923,0000,37
L0200633,P007,936,0000,5.2
L0200633,P008,911,0000,0.4
L0200633,P008,922,0000,22
L0200633,P008,923,0000,15
L0200633,P008,936,0000,4.7
L0200633,P009,911,0000,2.8
L0200633,P009,922,0000,20
L0200633,P009,923,0000,10
L0200633,P009,936,0000,4.8
L0200633,PE01,911,0000,2.2
L0200633,PE01,922,0000,22
L0200633,PE01,923,0000,53
L0200633,PE01,936,0000,14.8
L0200633,PJ07,911,0000,2.6
L0200633,PJ07,922,0000,45
L0200633,PJ07,923,0000,41
L0200633,PJ07,936,0000,4.5
L0200633,PL07,911,0000,2.5
L0200633,PL07,922,0000,28
L0200633,PL07,923,0000,54
L0200633,PL07,936,0000,5.9
L0200633,PM01,911,0000,4
L0200633,PM01,922,0000,16
L0200633,PM01,923,0000,35
L0200633,PM01,936,0000,11.6
L0200633,PP01,911,0000,5.4
L0200633,PP01,922,0000,23
L0200633,PP01,923,0000,4
L0200633,PP01,936,0000,5
L0200633,PQ01,911,0000,4.5
L0200633,PQ01,922,0000,23
L0200633,PQ01,923,0000,6
L0200633,PQ01,936,0000,5.5
L9101748,P002,923,0000,0
L9101748,P002,936,0000,0
L9101748,P003,923,0000,39
L9101748,P003,936,0000,3
L9101748,P102,927,0000,188
L9200693,P001,911,0000,10
L9200693,P001,922,0000,56
L9200693,P001,923,0000,252
L9200693,P001,936,0000,5.7
L9200693,P002,911,0000,10.9
L9200693,P002,922,0000,14
L9200693,P002,923,0000,139
L9200693,P002,936,0000,5.5
L9200693,P701,911,0000,8.5
L9200693,P701,922,0000,5
L9200693,P701,923,0000,19
L9200693,P701,936,0000,3.5
L9201289,P001,911,0000,1.4
L9201289,P001,922,0000,8
L9201289,P001,923,0000,77
L9201289,P001,924,0000,17
L9201289,P001,926,0000,18
L9201289,P001,936,0000,9.2
L9201289,P002,911,0000,1.5
L9201289,P002,922,0000,7
L9201289,P002,923,0000,100
L9201289,P002,924,0000,12
L9201289,P002,926,0000,19
L9201289,P002,936,0000,7.8
B2402442,P001,948,0000,45101
B2402442,P001,959,0000,194
B2402442,P002,948,0000,55334
B2402442,P002,959,0000,167
B2402442,P003,948,0000,33589
B2402442,P003,959,0000,166
L0056153,P001,948,0000,120513
L0056153,P002,948,0000,110372
L0200473,P011,948,0000,1891755
L0200473,P011,959,0000,105
L0200473,P021,948,0000,1886594
L0200473,P021,959,0000,104
L0200473,P101,948,0000,1888773
L0200473,P101,959,0000,108
L0200473,P201,948,0000,1921027
L0200473,P201,959,0000,104
L0200473,P301,948,0000,1842297
L0200473,P301,959,0000,102
L0200473,P401,948,0000,1870933
L0200473,P401,959,0000,107
L0200473,P501,948,0000,1860337
L0200473,P501,959,0000,101
L0200473,P601,948,0000,0
L0200473,P601,959,0000,0
