2016-07-10,1468080000,,,
H4702336,P001,911,1000,8.80
H4307715,P001,911,1000,1.40
H4307715,P001,922,1000,0.00
H4307715,P001,923,1000,94.00
H4307715,P001,924,1000,0.00
H4307715,P002,911,1000,1.20
H4307715,P002,922,1000,2.00
H4307715,P002,923,1000,105.00
H4307715,P002,924,1000,2.00
H53A0675,P001,911,1000,2.20
H4604568,P001,923,1000,0.00
H4604568,P002,923,1000,0.00
H4604568,P003,923,1000,0.00
H4604568,P004,923,1000,2.00
H4810851,P101,911,1000,10.80
H4810851,P201,911,1000,14.50
H4601227,PG01,911,1000,12.30
H4601398,P451,911,1000,6.20
H4601398,P501,911,1000,15.00
H51A1495,A001,959,1000,38.00
H4702336,P001,922,1000,12.00
H4702336,P001,923,1000,73.00
H53A0675,P001,924,1000,235.00
H4810851,P101,922,1000,11.00
H4810851,P101,923,1000,17.00
H4810851,P101,924,1000,0.00
H4810851,P201,922,1000,13.00
H4810851,P201,923,1000,36.00
H4810851,P201,924,1000,276.00
H4601227,PG01,922,1000,34.00
H4601227,PG01,923,1000,51.00
H4601398,P451,922,1000,19.00
H4601398,P451,923,1000,36.00
H4601398,P501,922,1000,31.00
H4601398,P501,923,1000,88.00
H5307960,P001,911,1000,1.30
H5307960,P001,922,1000,0.00
H5307960,P001,923,1000,16.00
H5307960,P002,911,1000,1.80
H5307960,P002,922,1000,0.00
H5307960,P002,923,1000,16.00
H5307960,P003,911,1000,0.00
H5307960,P003,923,1000,14.00
H5307960,P004,911,1000,1.90
H51A1495,A001,959,1005,38.00
H4810851,P101,911,1006,10.80
H4810851,P201,911,1006,15.80
H4601227,PG01,911,1006,12.20
H4601398,P451,911,1006,5.40
H4601398,P501,911,1006,15.60
H4702336,P001,911,1006,8.70
H4307715,P001,911,1006,1.50
H4307715,P002,911,1006,1.20
H53A0675,P001,911,1006,2.30
H4810799,P001,911,1006,0.00
H4810799,P002,911,1006,0.00
H5307960,P001,911,1006,1.30
H5307960,P002,911,1006,1.80
H5307960,P003,911,1006,0.00
H5307960,P004,911,1006,1.90
H51A1495,A001,959,1010,38.00
H4702336,P001,911,1012,8.80
H4307715,P001,911,1012,1.50
H4307715,P002,911,1012,1.20
H53A0675,P001,911,1012,2.30
H4810851,P101,911,1012,10.80
H4810851,P201,911,1012,27.10
H4810799,P001,911,1012,0.00
H4810799,P002,911,1012,0.00
H4601227,PG01,911,1012,12.20
H4601398,P451,911,1012,4.80
H4601398,P501,911,1012,14.80
H5307960,P001,911,1012,1.30
H5307960,P002,911,1012,1.80
H5307960,P003,911,1012,0.00
H5307960,P004,911,1012,1.80
H4307715,P001,922,1015,0.00
H4307715,P001,923,1015,104.00
H4307715,P001,924,1015,0.00
H4307715,P002,922,1015,4.00
H4307715,P002,923,1015,98.00
H4307715,P002,924,1015,2.00
H4604568,P001,923,1015,0.00
H4604568,P002,923,1015,0.00
H4604568,P003,923,1015,4.00
H4604568,P004,923,1015,5.00
H4702336,P001,922,1015,12.00
H4702336,P001,923,1015,80.00
H53A0675,P001,924,1015,207.00
H4601398,P451,922,1015,18.00
H4601398,P451,923,1015,33.00
H4601398,P501,922,1015,33.00
H4601398,P501,923,1015,88.00
H5307960,P001,922,1015,0.00
H5307960,P001,923,1015,14.00
H5307960,P002,922,1015,0.00
H5307960,P002,923,1015,16.00
H5307960,P003,923,1015,14.00
H4702336,P001,911,1018,8.80
H4307715,P001,911,1018,1.50
H4307715,P002,911,1018,1.20
H4810851,P101,911,1018,10.70
H4810851,P201,911,1018,18.90
H4601227,PG01,911,1018,12.10
H4601398,P451,911,1018,8.30
H4601398,P501,911,1018,15.00
H53A0675,P001,911,1018,2.20
H5307960,P001,911,1018,1.30
H5307960,P002,911,1018,1.80
H5307960,P003,911,1018,0.00
H5307960,P004,911,1018,1.80
H4702336,P001,911,1024,8.80
H4307715,P001,911,1024,1.40
H4307715,P002,911,1024,1.20
H53A0675,P001,911,1024,2.30
H4601398,P451,911,1024,10.30
H4601398,P501,911,1024,15.10
H5307960,P001,911,1024,1.30
H5307960,P002,911,1024,1.80
H5307960,P003,911,1024,0.00
H5307960,P004,911,1024,1.70
H4702336,P001,911,1030,8.80
H4307715,P001,911,1030,1.50
H4307715,P001,922,1030,0.00
H4307715,P001,923,1030,109.00
H4307715,P001,924,1030,1.00
H4307715,P002,911,1030,1.20
H4307715,P002,922,1030,4.00
H4307715,P002,923,1030,105.00
H4307715,P002,924,1030,2.00
H53A0675,P001,911,1030,2.20
H4601398,P451,911,1030,14.20
H4601398,P501,911,1030,15.50
H4601398,P451,911,1036,13.90
H4601398,P501,911,1036,14.90
H4702336,P001,911,1100,8.80
H4307715,P001,911,1100,1.50
H4307715,P001,922,1100,0.00
H4307715,P001,923,1100,95.00
H4307715,P001,924,1100,1.00
H4307715,P002,911,1100,1.20
H4307715,P002,922,1100,1.00
H4307715,P002,923,1100,112.00
H4307715,P002,924,1100,2.00
H53A0675,P001,911,1100,2.20
H4604568,P001,923,1100,0.00
H4604568,P002,923,1100,0.00
H4604568,P003,923,1100,5.00
H4604568,P004,923,1100,6.00
H4810851,P101,911,1100,10.80
H4810851,P201,911,1100,17.20
H4601227,PG01,911,1100,12.00
H4601398,P451,911,1100,8.50
H4601398,P501,911,1100,14.90
H5307960,P001,911,1100,1.40
H5307960,P002,911,1100,1.90
H5307960,P003,911,1100,0.00
H5307960,P004,911,1100,1.70
H5307960,P005,911,1100,0.00
H5307960,P006,911,1100,1.10
H51A1495,A001,959,1100,36.00
H4702336,P001,922,1100,13.00
H4702336,P001,923,1100,75.00
