2018-04-15,1523721600,,,
B2402442,P001,911,0000,1.5
B2402442,P002,911,0000,1.7
B2402442,P003,911,0000,1.1
L0056153,P001,911,0000,0
L0056153,P002,911,0000,0
L0200473,P011,911,0000,7.9
L0200473,P021,911,0000,6
L0200473,P101,911,0000,15.4
L0200473,P201,911,0000,15.2
L0200473,P301,911,0000,15
L0200473,P401,911,0000,14.5
L0200473,P501,911,0000,14.5
L0200473,P601,911,0000,15.7
L0200473,P701,911,0000,0
L0200473,P801,911,0000,16.6
L0200633,P001,911,0000,5.9
L0200633,P007,911,0000,3.4
L0200633,P008,911,0000,0
L0200633,P009,911,0000,2.7
L0200633,PE01,911,0000,3.6
L0200633,PJ07,911,0000,1.7
L0200633,PL07,911,0000,7.4
L0200633,PM01,911,0000,4.9
L0200633,PP01,911,0000,6.5
L0200633,PQ01,911,0000,5.5
L9200728,P002,911,0000,2.1
L9200728,P014,911,0000,1.2
L9201289,P001,911,0000,0
L9201289,P001,922,0000,0
L9201289,P001,923,0000,0
L9201289,P001,924,0000,0
L9201289,P001,926,0000,0
L9201289,P001,936,0000,0
L9201289,P002,911,0000,1.6
L9201289,P002,922,0000,1
L9201289,P002,923,0000,65
L9201289,P002,924,0000,14
L9201289,P002,926,0000,17
L9201289,P002,936,0000,7.8
L9201289,P001,911,0006,0
L9201289,P002,911,0006,1.5
L9201289,P001,911,0012,0
L9201289,P002,911,0012,1.5
