2016-07-28,1469635200,,,
R9702160,P001,911,0000,10.1
R9702160,P001,922,0000,85
R9702160,P001,923,0000,126
R9702160,P001,936,0000,3.8
R8400827,P001,911,0000,4.3
R8500582,P001,911,0000,3.3
R8500582,P106,911,0000,1.7
R9701341,P001,911,0000,3.5
R0503072,P001,911,0000,2.7
R0503072,P001,922,0000,0
R0503072,P001,923,0000,10
R0503072,P001,924,0000,4
R0503072,P001,936,0000,12.9
R0503072,P002,911,0000,3.3
R0503072,P002,922,0000,0
R0503072,P002,923,0000,11
R0503072,P002,924,0000,4
R0503072,P002,936,0000,13.2
R0503072,P003,911,0000,1.6
R0503072,P003,922,0000,0
R0503072,P003,923,0000,11
R0503072,P003,924,0000,6
R0503072,P003,936,0000,12.8
R0503072,P004,911,0000,2.6
R0503072,P004,922,0000,0
R0503072,P004,923,0000,11
R0503072,P004,924,0000,52
R0503072,P004,936,0000,12.8
R1407702,P001,911,0000,2.0
R1407702,P001,922,0000,10
R1407702,P001,923,0000,85
R1407702,P001,924,0000,9
R1407702,P001,926,0000,13
R1407702,P001,936,0000,7.5
R1407702,P002,911,0000,1.9
R1407702,P002,922,0000,5
R1407702,P002,923,0000,84
R1407702,P002,924,0000,13
R1407702,P002,926,0000,12
R1407702,P002,936,0000,7.6
D3202577,P001,911,0000,1.9
D3202577,P001,922,0000,2
D3202577,P001,923,0000,92
D3202577,P001,924,0000,4
D3202577,P001,926,0000,12
D3202577,P001,936,0000,11.1
D3202577,P001,937,0000,7.6
D3202577,P002,911,0000,3.2
D3202577,P002,922,0000,2
D3202577,P002,923,0000,88
D3202577,P002,924,0000,0
D3202577,P002,926,0000,8
D3202577,P002,936,0000,11.5
D3202577,P002,937,0000,8.4
R0500400,P003,911,0000,0
R0500400,P003,922,0000,0
R0500400,P003,923,0000,0
R0500400,P003,936,0000,0
R0500400,P003,948,0000,0
R0500400,P003,959,0000,0
R9702160,P001,948,0000,188480
R9702160,P001,959,0000,151
R0503072,P001,948,0000,1634402
R0503072,P001,959,0000,123
R0503072,P002,948,0000,1534067
R0503072,P002,959,0000,121
