2018-07-25,1532448000,,,
F0501686,P001,922,0000,2.00
F0501686,P002,922,0000,11.00
F0701702,P001,911,0000,0.00
F0701702,P001,923,0000,0.00
F0701702,P002,923,0000,72.00
F0703948,P001,922,0000,2.00
F0703948,P001,923,0000,93.00
F0703948,P002,911,0000,1.10
F0703948,P003,924,0000,14.00
F1600491,P901,911,0000,12.70
F1600491,P901,922,0000,23.00
F1700736,P601,911,0000,2.80
F0501686,P001,924,0000,0.00
F0501686,P002,911,0000,1.80
F0501686,P002,924,0000,6.00
F0701702,P002,922,0000,21.00
F0703948,P001,924,0000,7.00
F0703948,P002,923,0000,84.00
F0703948,P002,924,0000,17.00
F1600491,P901,923,0000,54.00
F1700736,P601,922,0000,4.00
F1700736,P701,911,0000,2.90
F2300972,P101,923,0000,94.00
F2300972,P201,922,0000,3.00
F2300972,P201,923,0000,84.00
F2300972,P201,924,0000,4.00
F2300972,P301,923,0000,67.00
F2300972,P301,924,0000,17.00
F1700736,P601,923,0000,18.00
F1700736,P701,922,0000,4.00
F1700736,P701,923,0000,17.00
F2300972,P101,911,0000,2.10
F2300972,P101,922,0000,4.00
F2300972,P101,924,0000,2.00
F2300972,P201,911,0000,1.60
F2300972,P301,911,0000,1.10
F0501686,P001,911,0000,3.70
F0501686,P001,923,0000,4.00
F0501686,P002,923,0000,70.00
F0701702,P001,922,0000,0.00
F0701702,P002,911,0000,6.60
F0703948,P001,911,0000,1.60
F0703948,P002,922,0000,6.00
F0703948,P003,922,0000,4.00
F2300972,P301,922,0000,5.00
F0703948,P003,911,0000,2.70
F0703948,P003,923,0000,83.00
F0701702,P001,911,0006,0.00
F0703948,P002,911,0006,1.10
F1600491,P901,911,0006,12.70
F1700736,P601,911,0006,2.80
F0501686,P002,911,0006,1.80
F1700736,P701,911,0006,2.80
F2300972,P101,911,0006,2.10
F2300972,P201,911,0006,1.60
F2300972,P301,911,0006,1.10
F0501686,P001,911,0006,3.70
F0701702,P002,911,0006,6.60
F0703948,P001,911,0006,1.50
F0703948,P003,911,0006,2.70
F0701702,P001,911,0012,0.00
F0703948,P002,911,0012,1.10
F1600491,P901,911,0012,12.70
F1700736,P601,911,0012,2.80
F0501686,P002,911,0012,1.80
F1700736,P701,911,0012,2.80
F2300972,P101,911,0012,2.10
F2300972,P201,911,0012,1.50
F2300972,P301,911,0012,1.10
F0501686,P001,911,0012,3.70
F0701702,P002,911,0012,6.60
F0703948,P001,911,0012,1.60
F0703948,P003,911,0012,2.70
F0501686,P001,922,0015,2.00
F0501686,P002,922,0015,11.00
F0701702,P001,923,0015,0.00
F0701702,P002,923,0015,66.00
F0703948,P001,922,0015,3.00
F0703948,P001,923,0015,94.00
F0703948,P003,924,0015,15.00
F1600491,P901,922,0015,23.00
F0501686,P001,924,0015,0.00
F0501686,P002,924,0015,6.00
F0701702,P002,922,0015,21.00
F0703948,P001,924,0015,7.00
F0703948,P002,923,0015,84.00
F0703948,P002,924,0015,18.00
F1600491,P901,923,0015,53.00
F1700736,P601,922,0015,4.00
F2300972,P101,923,0015,92.00
F2300972,P201,922,0015,3.00
F2300972,P201,923,0015,72.00
F2300972,P201,924,0015,3.00
F2300972,P301,923,0015,71.00
F2300972,P301,924,0015,9.00
F1700736,P601,923,0015,18.00
F1700736,P701,922,0015,5.00
F1700736,P701,923,0015,17.00
F2300972,P101,922,0015,5.00
F2300972,P101,924,0015,8.00
F0501686,P001,923,0015,4.00
F0501686,P002,923,0015,85.00
F0701702,P001,922,0015,0.00
